IdMarca,brand
1259,Liberated Wailing Wall
1260,Grand Central Winter
1261,Maria Schneider
1262,Frank Zappa
1263,Tuff Lion
1264,Larry Coryell
1265,The Argument
1266,The Mormon Tabernacle Choir of Salt Lake City
1267,THE MOST BEAUTIFUL BALLADS OF THE 80S
1268,Jennifer Nettles
1269,Anneke
1270,Jeff Hughes
1271,Hauser Boughter
1272,Exmagma
1273,DON DOWNING
1274,Dukes of Dixieland
1275,"DANNY DANIEL,JUANELO,MIGUEL GALLARDO,NAPOLEON,VICTOR Y TURBR,JOSE AUJUSTO,ROBERTO JORDAN,ENRIQUE GUSMAN,JOSE DOMINGO,YACO MONI,ALTEMAR DUTRA,DYANGO,ROBERTO LUTI,JOSE LUIS GASCON,GERMAIN,CESAR COSTA, LORENZO SANTA MARIA"
1276,Andrew Lloyd Webber
1277,Evie and the Karlssons
1278,Pablo Olivares
1279,Unicorn
1280,Mariah Carey
1281,Billy Craddock
1282,Director Pater Johannes Berchmans Goschi OSB
1283,Ohio Players
1284,RENE & SABOR!
1285,Los Lobos
1286,John Barbirolli
1287,The Browne Sisters & George Cavanaugh
1288,Merle Haggard
1289,Salt River Trio
1290,Jeremy Simon
1291,Commander Cody Band
1292,Piper
1293,Mordechai Ben David or MBD
1294,Sten & Stanley
1295,Cake
1296,Jose Escajadillo
1297,Fatima Mansions
1298,"Munch,charles/boston Symphony Orchestra"
1299,Eskimo Joe's Rhythm & Blues Revue
1300,Dave Liebman
1301,Luciano Pavarotti
1302,Oistein Sommerfeldt
1303,Red Heaven
1304,Vince Gill and Karla Bonoff
1305,Charles Johnson & The Revivers
1306,"Decca Records, Inc"
1307,Sinckwhole
1308,Church Street Station 4
1309,Silverchair
1310,Donnie
1311,Jizzy Pearl
1312,Temper Scarlet
1313,Forte
1314,Nat Gonella & His Georgians
1315,Ralph Kirshbaum
1316,Cassino
1317,B.B. SHAWN
1318,Roy Wood
1319,Pedro Infante
1320,The Chairmen of the Board
1321,Subvision
1322,Shriekback
1323,Kevin Heaton
1324,Imperials
1325,Bill Gaither Trio
1326,David Howard
1327,Bill Bass
1328,Debussy
1329,Lancia
1330,Sergey Prokofiev
1331,"Jake Holmes, Muddy Waters, Bert Jansch, Robert Johnson + more Memphis Minnie"
1332,Steve Lacy & Mal Waldron
1333,Kat Parra
1334,Daltonic
1335,Rahul Sharma Lyrics:Anand Bakshi
1336,Khud-Daar Rajesh Roshan Lyrics: Majrooh                             Mr. Natwarlal Rajesh Roshan Lyrics: Anand Bakshi
1337,Free
1338,Royce Mitchell & the Liberty Quartet
1339,THE METROPOLITAN  MUSEUM OF ART
1340,Bon Jovi
1341,CANDY. CANDY
1342,Edwige Fenech
1343,Capitol
1344,"ENRIQUE GUSMAN,LOS SINNER'S,BILL HALEY,LOS REBELDES DEL ROCK,LOS YAKI, BENY IBARRA,LOS TEEN TOPS,LOS LOCOS D L RITMO,LOS CRAZY BOYS,DIEGO DE COSSIO,LOS BESTIAS,LOS GLIDERS,LOS ROCKIN DEVILS. LOS HERMANOS CARRION"
1345,The Realistics
1346,Honeyspot
1347,Freax
1348,Liszt
1349,Klapa Ragusa
1350,Greg Copeland
1351,THE TIGERS
1352,Nat King Cole with Natalie Cole
1353,The Melody Four
1354,I-Dragon-I
1355,Bing Crosby & Louis Armstrong
1356,Low Red Land
1357,Gibson
1358,Jerry Murad's Harmonicats
1359,Tommy Fleming
1360,Trey Songz
1361,Love Sex
1362,Diaz
1363,SABICAS
1364,Off Kilter
1365,Japanimation
1366,A Drop in the Gray
1367,Mac Davis
1368,Tommy Coomes Band
1369,Blondie
1370,Sharmila Roy
1371,Lalo Schifrin
1372,Griffin
1373,La Playa Sextet
1374,Osgood & Blaque Blues Band
1375,Walter Wray
1376,Ethan Lipton
1377,Cecil Taylor. Harold Kimmig. Muneer Abdul Fataah. Wm Parker. Tony Oxley
1378,Blues Traveler
1379,The Websters and Scott Nygaard
1380,Bruce Bouillet
1381,Music of Taize
1382,Ken Ishii
1383,Quanah Parker
1384,River City
1385,Metabolics
1386,Vendetta
1387,Lyn Larsen
1388,Kavin Hoo
1389,Arthur Fiedler
1390,Hewlett Crist
1391,Peter Brown
1392,The White Buffalo
1393,Johnnies Heritage
1394,Robert Clary
1395,Cream
1396,Mike Love
1397,John Hiatt
1398,Boys Don't Cry
1399,ABBA
1400,David Frizzell
1401,Jean-Luc Ponty
1402,No Longer Micah
1403,Pia Fraus
1404,Michael Cooper
1405,BIG PUN / DJ ROZ
1406,Mephistopheles
1407,Jack Johnson
1408,Jens Johansson
1409,George Chudacoff
1410,Bomb
1411,Linda McKechnie
1412,Peter I. Tchaikovsky
1413,Valery Agafonov
1414,Bill & Gloria Gaither
1415,Manuel Bernal
1416,Mark Pogue
1417,Sara Osmer
1418,Jim Galante Wuintet
1419,Berdien Stenberg
1420,Mordechai Ben David (MBD)
1421,Stan Kessler
1422,Give Until Gone
1423,Basil Rathbone
1424,Frank Comstock
1425,New Deadly Sin
1426,Abdoulaye Diakite
1427,Julian Lloyd Webber
1428,Timbaland
1429,Henry Mancini
1430,Andy Wahlberg
1431,The Cutters
1432,The Dave Clark Five
1433,bret hart
1434,Kim Kalesti and Marion Cowings
1435,Annica
1436,ROBERT KRAFT
1437,Heaven Bound
1438,Wayne Kerr
1439,Giant Hogweed Orchestra
1440,Charles Koechlin
1441,Bert Kaempfert
1442,Dick Feller
1443,Haemorrhage
1444,Federico Villa
1445,Dannel Vonn Dillon
1446,Drowning Pool
1447,Let's French
1448,Charley Pride
1449,Giuseppe Verdi
1450,Judy Hauff
1451,The Kinks
1452,Lester Young
1453,None Stated
1454,"Josephine Foster, Meg Baird, Kath Bloom, Angels Of Light, etc Michael Hurley"
1455,Rebekah Joy Pearl
1456,Ledernacken
1457,Riccardo del Fra
1458,Jaloppy
1459,Stock Atken & Waterman
1460,leos janacek
1461,Benny Goodman
1462,El Principe De La Cancion. Jose Jose
1463,arlen olesen
1464,miltown
1465,AL HUDSON & SOUL PARTNERS
1466,Laurent Petitgirard
1467,Richie Havens
1468,Death
1469,Roy Clark
1470,Nature's Harmony
1471,Mark Halata & Texavia
1472,sacrifice poles
1473,The Longines Symphonette Society
1474,George Shearing Quintet
1475,John Hartford
1476,Mr. Rogers Neighborhood [Japan Rock Band]
1477,Rez
1478,Emily Kaitz
1479,Enzo Capuano
1480,Hariprasad Chaurasia / Shiv Kumar Sharma
1481,Jeremy Sinnott
1482,Thelonius Monk
1483,Demolition 23
1484,Masaru Satoh
1485,Peggy Lee
1486,Alleluia Music
1487,Evie
1488,Gregory D & D.J. Mannie Fresh
1489,Jesus Freaks
1490,patti page
1491,Johannes Brahms
1492,LAIRD CONSIDINE
1493,Eartha Kitt
1494,Paul Carrack
1495,Ralph Vaughan Williams (1872-1958)
1496,Jackson 5
1497,Skit Guys
1498,Malice Mizer
1499,Coulter
1500,"los ovnis,los baby's,enrique linares,polo,los fredy's, y muchos mas frankie y los matadores"
1501,Songs 4 Worship
1502,Emmanuel
1503,The Staple Singers
1504,Parasites of the Western World
1505,Hits Post Modern Syndrome
1506,Nat King Cole
1507,George Beverly Shea.
1508,Ellery Eskelin
1509,Marie Burns
1510,Val Goldsack
1511,George Wesley and the Irietations
1512,Antara Del Barrio
1513,Harold Melvin & The Blue Notes
1514,Dave Ramont
1515,Los Violines de Pego
1516,Learn Again Sunday
1517,James Horner
1518,Gandalf Murphy
1519,Michael Collins &amp; Friends
1520,Marina Stolyar and Dmitri Roudnev
1521,Dawn featuring Tony Orlando
1522,David T. Clydesdale
1523,Spike Jones
1524,The Black Peppercorns
1525,Claudia Phillips
1526,Afterglow
1527,SEID
1528,Big Daddy Lackowski
1529,The Four Sergeants and Massed Chorus
1530,Ethel Barrett
1531,Noel Coward
1532,John Schneider
1533,The Mommyheads
1534,Danny Doyle
1535,Carroll Gibbons
1536,Savage Brothers
1537,Jimmie Dodd
1538,Dueto America
1539,EMINEM / DJ EXCLUSIVE
1540,Madlib
1541,"Floyd Cramer, and Danny Davis Chet Atkins"
1542,Gwendolyn
1543,brad bennett
1544,Soul Miner's Daughter (Jennifer Nettles)
1545,Hector Olivera
1546,End Of Existence
1547,Siegel-Schwall Band
1548,The Pennywhistlers
1549,Flytape
1550,Chick Corea
1551,Apexx Theory
1552,Madeleine Peyroux
1553,Skycamefalling
1554,George Beverly Shea
1555,"Sammy Johns, Andy Kim, Henry Gross And many more. Blue Suede"
1556,N.I.L.8
1557,"The Bees, Calico Wall, Various 1960's Garage Bands: The Hogs"
1558,The Maranatha! Praise Band
1559,Lari Goss
1560,Daren Streblow
1561,Frontline Assembly
1562,Stix Hooper
1563,Rakesh Chaurasia
1564,Phoenyx
1565,Touching the Father's Heart Live Worship
1566,Los Angeles Negros
1567,Tommy Dorsey
1568,Gingerale
1569,Michael J. Lewis
1570,Bud Shank
1571,Maserati
1572,Lynn  Paul Jr. Band
1573,Mario D'Amore / Antonio Esposito / Gianni Guarracino
1574,Raul Julia
1575,JOHN WOOD
1576,Various Artists (Artist)
1577,Anthony Armstrong Jones
1578,Pussycat Dolls
1579,Felix Wiley
1580,Rage
1581,The Hunting Party
1582,Robert Schumann
1583,Finding Windemere
1584,Featuring the Relaxing Sounds of Nature and Music
1585,Michael Stanton
1586,Prodigals
1587,Ravindra Saathe
1588,RAL DONNER
1589,Tom Booth
1590,Juliet's Wishing Well
1591,Three Dog Night
1592,Linda Martell
1593,Lovedrug
1594,Cherie Brennan
1595,The New York Choral Society
1596,Coffee Featuring Ernest Scott
1597,Bill Bass Steel Pans
1598,con Aline Barros
1599,Limp Wrist
1600,Dr. Roger J. Geronimo
1601,Jay Scott Berry
1602,Jan Akkerman
1603,Antonin Dvorak
1604,Chopin
1605,Francois-Joseph Gossec.
1606,Stepson
1607,The Black Drum
1608,Rodrigo Leao
1609,Father Moo & The Black Sheep
1610,Lenny Breau
1611,Lions in the Street
1612,Hooverphonic
1613,Andras Schiff
1614,john kANE
1615,Chiz Rider
1616,Hank Ballard and the Midnighters
1617,Mama's Boys
1618,Jethro Tull
1619,CLANCY BROTHERS & TOMMY MAKEM
1620,Edmundo Ros
1621,CREATION ENTERTAINMENT PRESENTS
1622,Ricky Nelson
1623,Wendy Carlos
1624,Blondie Chaplin
1625,"Jerry Lee Lewis, Young Bloods, Joe Cocker, Coven, Rod Stewart, Blue Cheer Sir Douglas Quintet"
1626,Robert Merrill
1627,The Stretch
1628,Big Band
1629,Mountain Mirrors
1630,Quicksilver Messenger Service
1631,Shure Trackability Test Record
1632,Eddie Lovette
1633,Ken Coleman
1634,Steppenwolf
1635,VIERNES VERDE
1636,Rhonda Jones
1637,Les & Larry Elgart
1638,Danny Alvin and His Kings Of Dixieland
1639,Damasio Esquivel
1640,Gershwin
1641,Andy Williams
1642,F/i
1643,Chad Kroeger
1644,David Maloney
1645,Nature's Creations
1646,Christopher Max
1647,Richard O'Brien
1648,Josh Groban
1649,TRAD JAZZ
1650,King Daffodils
1651,Manoella Torres
1652,The Oslo Glee Club
1653,David Bradstreet
1654,Engelbert Humperdinck
1655,Bananarama
1656,Brian Vanarsdale Quintet
1657,London Underground
1658,ISLEY BROTHERS
1659,Mark Heard
1660,Three Degrees
1661,Fess Parker
1662,CARLY SIMON
1663,Overkill
1664,Kim Weston
1665,COMPANIA INFANTIL DE TELEVICENTRO
1666,Sheena Ringo
1667,Ron Fattorusso
1668,Peggy Bertsch
1669,Jim Oliver
1670,Pidgeon
1671,The Beatles
1672,John Williams
1673,The Lady Tigra
1674,Ahmad Jamal
1675,Elmer Bernstein
1676,The Cleveland Orchestra
1677,The Byrds
1678,Kevin Abernathy
1679,Thom Bresh
1680,Joy Division
1681,Starship
1682,Morten Harket
1683,Viper
1684,Billy J Kramer
1685,Helen Morgan
1686,MARCH VIOLETS
1687,Reader's Digest
1688,Pete Seeger; Leadbelly; Woody Guthrie; John Lee Hooker; Lightnin' Hopkins; Odetta; Rod McKuen; Glenn Campbell; Judy Collins; Josh White; Will Holt; The Dillards
1689,Missouri
1690,Badly Drawn Boy
1691,Supraphon
1692,Count Basie & The Mills Brothers
1693,Paul Revere & The Raiders
1694,Mac McAnally
1695,The Doors
1696,Johnny Minick
1697,Lenny Bruce
1698,The United States Navy Band
1699,Judy Turnbull
1700,Daniel Beck
1701,The Committee
1702,Oscar Peterson
1703,David Jeremiah
1704,Larry Raspberry and The Highsteppers
1705,Vikki Carr
1706,Living Brass and Living Marimbas
1707,AM-FM
1708,Shawkat Sayyad
1709,Judy Fjell
1710,Falcon
1711,Sazende
1712,Mary Travers
1713,Void of Silence
1714,Jack Eubanks
1715,Fist
1716,Bruckner
1717,Vladimir Horowitz
1718,Beautiful World
1719,Kenny Chesney
1720,Carroll Baker
1721,rare
1722,Cool Yule / Various Artists / Chuck Berry / The Drifters / Ike & Tina Turner / James Brown / Surfaris / Many More
1723,Pale Saints
1724,Abigail Miller
1725,Jacques Offenbach
1726,Jason Staczek
1727,Bert Weedon
1728,The Wilburns
1729,Dallas Hodge
1730,Young & Divine
1731,John Murry
1732,Opera Stars
1733,Hank Thompson
1734,The Choir
1735,Y&T
1736,Carol Laula
1737,Ronnie Milsap
1738,Liz Mitchell
1739,The Dramatic Publishing Company
1740,Gerry Mulligan/James Duboc
1741,Charlie Mingus
1742,Louis Jordan
1743,Verka Serduchka
1744,Da'Ron
1745,Mario Salvador at the Hammond organ
1746,Gruvis Malt
1747,Public Enemy
1748,Giacomo Meyerbeer
1749,Varios Artistas
1750,Alexa
1751,Billy Williams Quartet
1752,Various Artisits
1753,Cesar Franck
1754,Cord of 3 Strands
1755,The Dee White Chorale
1756,Rolling Stones
1757,Wayno
1758,Wishbone Ash
1759,Paul Hindemith
1760,Dick Reeves
1761,RCA
1762,Kbi Laretei
1763,GRUPO VENNUS DE AGUILILLA
1764,The Monkees
1765,Chastity Brown
1766,Emancipator
1767,Muddy Waters
1768,Spider Ball
1769,HIJK
1770,Switch
1771,Whiffenpoofs of 1973
1772,The Great Gildersleeve
1773,Dave Edmunds
1774,Mickey Gilley and Charly McClain
1775,Dan Troxell
1776,Blue Moon Rising
1777,Presuntos Implicados
1778,BARLEYCORN
1779,Johnny Cash
1780,Ronnie Dove
1781,Cri Cri
1782,Davy Jones
1783,"Minnie Mouse, and Goofy Mickey Mouse"
1784,Under Byen
1785,"Brad Mehldau, Jovino Santos Neto & Richard Boukas Jason Moran"
1786,Robert Maxwell
1787,Gentlemen's Blend
1788,The Liverpools
1789,Mickey Newbury
1790,Fatboy Slim/Gorillaz/Mirwais
1791,Corespondents
1792,Adaline
1793,Trio of Bamboo
1794,Kenn Long
1795,Hank Snow
1796,This Hope
1797,Charles Dickens
1798,The Dames
1799,Craig Monticone
1800,Turley Richards
1801,Warner Brothers / Zappa
1802,The Humpers
1803,Doc Severinsen and the Cleveland Browns' all-Pro Swing Band
1804,KINGSTON TRIO
1805,Mortal Sin
1806,Disney
1807,ISMAEL RIVERA
1808,Ekolu
1809,Billy May
1810,Buchanan and Goodman
1811,Calliope
1812,Subhumans
1813,ASHLEE SIMPSON
1814,Teodoro Reyes
1815,Sons Of The Pioneers
1816,Elysian Blaze
1817,They Might Be Giants
1818,Smokey Logg
1819,Ashit Desai
1820,sweetbox
1821,"Young M.C., Boyz II Men, Run-D.M.C., M. C. Hammer, Arrested Develpment, Salt-N-Pepa, Coolio, et al. Ton Loc"
1822,George Jones
1823,John Denver & The Muppets - Rocky Mountain Holiday
1824,Magida El Roumi
1825,John Beck
1826,Jerry Lee Lewis
1827,Les Brown
1828,Glen Waldeck
1829,Nicolas Matar
1830,Slats Klug
1831,Moonsorrow
1832,Swig
1833,Tracy Huang
1834,Clay Hart
1835,The Blarney Brothers
1836,Ronnie Nyles
1837,Belle Barth
1838,Tony Bennett
1839,Jeff Pitchell and Texas Flood
1840,Robo Sapien
1841,Underworld
1842,Cambridge The Choir of King's College
1843,Jan Peerce
1844,Dottie West
1845,Living Colour
1846,Beethoven Karajan Berliner Philharmoniker
1847,Swami Satyananda Saraswati
1848,urban hype
1849,Tina Carson
1850,Acid Mothers Temple & The Cosmic Inferno
1851,"Nonpoint, Pressure 4-5, The NoOne, Adema Static-X"
1852,James Brown
1853,C-Bank
1854,Al Hirt
1855,The Everly Brothers
1856,Gotham
1857,Chonda Pierce
1858,Various Doo Wop Artists
1859,Donovan
1860,Timothy Pure
1861,Mighty Clouds Of Joy
1862,Shostakovich
1863,Freddy Quinn
1864,Santa Claus Is Coming To Town
1865,Marie Osmond
1866,Noel Rosa
1867,Wild Bill Davison
1868,Joey Travolta
1869,Rock & Fierros
1870,The Mike Clark Sextet
1871,John James
1872,Jerry Butler
1873,Percy Faith
1874,Arleen Harden
1875,McNevin Michael
1876,Gap Band
1877,Psychefunkapus
1878,Friedrich Gulda
1879,Guy Lombardo
1880,Columbia Records
1881,Dottie Rambo
1882,Boyzvoice
1883,Swami Chidvilasananda
1884,Acid Mothers Temple
1885,"MARTY GOLD, DICK SCHORY,VIC SCHOEN,LEO ADDEO,KEITH TEXTOR,BERNIE GREEN,HENRI RENE,LEO ADDEO,RAY MARTIN,MANNY ALBAM. RAY MARTIN"
1886,Carla Bley
1887,Tony Gore And Majesty
1888,Do As Infinity
1889,Go West
1890,ASTRID HADAD
1891,Katchafire
1892,Kniginnen aus Volksmusik & Schlager
1893,Mary J. Blige
1894,Fred Waring and The Pennsylvanians
1895,Herb Alpert and the Tijuana Brass
1896,Mike Oldfield
1897,Rockie Rash
1898,Sam Rivers
1899,Jurgen Driessen
1900,Marshall Tucker Band
1901,Jay Dee
1902,Clebanoff Strings and Orchestra
1903,"
                "
1904,Orlons
1905,Cecil Taylor
1906,Jeanne Hayes
1907,The Ventures
1908,Clancy Brothers and Tommy Makem
1909,The Charters
1910,Mario
1911,Wendy Wall
1912,Dinah Shore
1913,Bob Carlisle
1914,Sandie Shaw
1915,Kryt
1916,Peabo Bryson
1917,Jake Hooker
1918,Ionic Vision Ft.Oran
1919,"Jose Jose, Camilo Sesto, Herb Alpert, Juan Carlos Calderon, Jose Feliciano. Lani Hall"
1920,Paper Airplane
1921,Clann an Drumma
1922,Marvin Gaye
1923,Trinity
1924,Doc Severinsen
1925,Eagle-Eye Cherry
1926,Al Ham
1927,Crash Vinyl
1928,Conway Twitty
1929,Countach
1930,Stanley Greenthal
1931,Zed Head
1932,Legends of Beach
1933,China My Eyes
1934,Sinik
1935,"Primer 55, Bender, Zoppi, Puya, Snapcase, Staind, Galactic, Deathray, Ignite, more Various Artists - Nina Storey"
1936,Amit
1937,LIRAN ROLL
1938,Everything is Energy
1939,Ben Onono
1940,Stonefuze
1941,The National Lutheran Church Choir
1942,DIVINA ENEMA
1943,Masaaki Hayakawa
1944,"Urbie Green, Doc Severinsen, Bob Haggart & Others Tony Mottola"
1945,PETE DRAKE
1946,Maurice Ravel
1947,Epsilon
1948,Cameron Mackintosh
1949,Jewelz
1950,Duchicela
1951,SRI LANKA
1952,Wael Kfoury
1953,Stuart Davis
1954,My Drive Time With God Series
1955,ROGER MILLER
1956,Louis Prima
1957,Gentle Faith
1958,"Gregg Allman, Richard Betts, Elvin Bishop, Sea Level, the Marshall Tucker Band, Dixie Dregs, Grinderswitch, Stillwater, Wet Willie, Bonnie Bramlett Allman Brothers"
1959,PIPE DREAM
1960,Bobby Pickett
1961,Ramsey Lewis Trio
1962,J.S. Bach
1963,Waylon Jennings
1964,Sergio Franchi
1965,Georgie Jessup & Big Love
1966,Les Baxter and His Orchestra
1967,Rupert Goodie Whitfield
1968,Pearl Jam
1969,Ledendary Vocalists Sing Legendary Songs
1970,Everett Nourse
1971,Barney Kessel
1972,Tanok Na Majdani Kongo
1973,"Cass ""Mama"" Elliot"
1974,Austin Pendleton
1975,BROSS TOWNSEND
1976,Columbia stereo
1977,Stacy Clark
1978,Vintersemestre
1979,Los Troqueros
1980,MUSIC by Alec Wilder LYRICS by Marshall Barer MUSICAL DIRECTION by Mitchell Miller
1981,Spacious Mind
1982,MICHAEL BRECKER
1983,Bobby Horton
1984,EDDIE FISHER
1985,Ferrante and Teicher
1986,Jimmy Kaiser
1987,Roland Alphonso
1988,Jose Alfredo Jimenez
1989,Rat Race
1990,The Hallow
1991,Ludwig Beethoven
1992,Detritus
1993,Cooker
1994,Deep Cricket Night
1995,Disappointed By Candy
1996,Ernie Rettino and Debby Rettino
1997,The Andrews Sisters
1998,Maynard Ferguson
1999,Dmitri Roudnev
2000,Shinybow
2001,Mark Howard
2002,The Sandpipers
2003,Vibez Recordings
2004,Timothy Truman and the Dixie Pistols
2005,George Duke
2006,Command Classics
2007,Shawn Brown
2008,The Glasgow Orpheus Choir
2009,Bob Prescott / Cy Harrice
2010,Cramps
2011,Deutsche Grammophon
2012,Bratz
2013,The Platters
2014,Mickey Gilley
2015,Hookfoot
2016,Jero
2017,Georges Enesco
2018,McGuire Sisters
2019,Curtis Harston
2020,Sahara
2021,Orchestre Philharmonique du Luxembourg
2022,Douglas Ladnier
2023,COLDPLAY
2024,Jesse West
2025,H Is Orange
2026,I Like Snaps
2027,W.A. Mozart
2028,Mazzy Star
2029,Walter Sickert
2030,V/A Rubble # 16: Gary Walker & The Rain (of the Walker brothers - scott & john)
2031,Strumming To The Wilbury's
2032,Coco Lee
2033,Os Haxixins
2034,Akira Jimbo
2035,Rada Volshaninova;
2036,Jack Jones
2037,Hausen & Walkman Stock
2038,Jeff Rona
2039,"Tom Krause, Lajos Kozma, State Orchestra of Vienna, Seiji Ozawa Anneliese Rothenberger"
2040,HEART
2041,Young American Primitive
2042,Veena S.Balachander
2043,Orange Range
2044,John Braden
2045,Kreva
2046,Varios
2047,Tim Hardin
2048,T. S. Eliot
2049,Buddy Fite & Friend
2050,Seattle Supersonics
2051,Frankie Fanelli
2052,Erico Schulz
2053,Art Aguilera
2054,Edgar Allan Poe
2055,Johnny & Various Artists Cash
2056,Jimmy Swaggart
2057,Joe Quijano
2058,Metallica
2059,Ted Pampeyan
2060,Sally Rogers &amp; Claudia Schmidt
2061,Stevie Wonder
2062,VARIOUS
2063,Wall of Voodoo
2064,Bill and Gene Bonyun
2065,BRAINBOMBS
2066,Maegashira
2067,Moondog
2068,Erica Denz
