,PalabraClave,Recomendaciones
42,bowl,"[{'NombreProducto': 'Classic Pet Products 1/2 Pint Non Tip Stainless Steel Dog Bowl', 'PrecioProducto': 8.72}, {'NombreProducto': 'Loving Pets DLV7200 Standard Stainless Steel Pet Bowl, 1/2-Pint', 'PrecioProducto': 4.18}, {'NombreProducto': 'Pyrex Accents 2.5-qt. Teardrop Mixing Bowl', 'PrecioProducto': nan}, {'NombreProducto': 'Smartcat Tiger Diner Portion Control Cat Bowl - BLUE', 'PrecioProducto': nan}, {'NombreProducto': 'UNIQUE DOG BOWLS Dean &amp; Tyler Neater Feeder Extension Legs for Neater Feeder Bowls, 4/pack - For Large Bowls.', 'PrecioProducto': nan}]"
43,coat,"[{'NombreProducto': 'Pet Coat Mist 8 oz. Pump', 'PrecioProducto': nan}, {'NombreProducto': 'happytails Canine Spa Line Healthy Skin Shiny Coat Herbal Elixir', 'PrecioProducto': nan}, {'NombreProducto': 'Pet Supply Imports Plastic Coated Wire Muzzle 11', 'PrecioProducto': nan}, {'NombreProducto': 'Fab Dog Pocket Travel Raincoat - Pink Girlie Skull - Small', 'PrecioProducto': nan}, {'NombreProducto': ""Majesty's Buddy Bites Skin &amp; Coat supplement for Small Dogs - 56 count bag"", 'PrecioProducto': 16.2}]"
44,treat,"[{'NombreProducto': 'Treatstik Large Meal and Treat Dispensing Dog Toy', 'PrecioProducto': 34.95}, {'NombreProducto': 'Pounce Cat Treats Moist Tuna Flavor', 'PrecioProducto': 10.98}, {'NombreProducto': 'Beefeaters Freeze Dried Salmon Treats for Cats, 2oz', 'PrecioProducto': nan}, {'NombreProducto': 'Wellness Pure Rewards All-Natural Delicious Venison Jerky Bits Dog Treats  (Pack of 3)', 'PrecioProducto': nan}, {'NombreProducto': 'Treatstik Small Blue Meal And Treat Dispensing Dog Toy', 'PrecioProducto': nan}]"
45,toys,"[{'NombreProducto': 'Vo-Toys Anti-Jump Harness For Dogs', 'PrecioProducto': nan}, {'NombreProducto': 'Dog Toys - Sniffany Box Toy Dog Toy by Dog Diggin Designs', 'PrecioProducto': nan}, {'NombreProducto': 'Votoy Vinyl Dog Toys Mini Lost Soles Series Work Boot', 'PrecioProducto': nan}, {'NombreProducto': 'Jpi (Jakks) Cfa Nip Toys Pika', 'PrecioProducto': nan}, {'NombreProducto': 'Mini Replacement Tennis Balls for Hyper Dog Toys by Hyper,Hyper Products,HYP082,HYP082"" />', 'PrecioProducto': 8.99}]"
46,inch,"[{'NombreProducto': 'Dog Life Comfy-Fleece Ball Dog Toy - 6 Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Ethical Pets Rainbow Crinkler Tennis Ball Tug, 13-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Best Clutch Ball 8 Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Laguna Fast Coupling ""T"" for PowerJet Fountain Pumps, 1-Inch', 'PrecioProducto': 5.42}, {'NombreProducto': 'Tropical Science Labs ATCPF100 Phosphate Filter Algae, 6 by 9-Inch', 'PrecioProducto': nan}]"
47,chew,"[{'NombreProducto': 'Nutri-Vet Hip &amp; Joint Regular Strength Chewables for Dogs', 'PrecioProducto': 13.63}, {'NombreProducto': 'Loving Pets Premium Natural Compressed Rawhide Stick Dog Chew', 'PrecioProducto': 7.99}, {'NombreProducto': ""Doc Roy's ACHES AWAY STAGE I, Soft Chews, 120ct"", 'PrecioProducto': nan}, {'NombreProducto': 'Flexible Puppy Chew - Large', 'PrecioProducto': nan}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 26.45}]"
48,steel,"[{'NombreProducto': 'Hanging Mirror w/ Bell - Stainless Steel by Penn-Plax', 'PrecioProducto': 11.39}, {'NombreProducto': 'Classic Pet Products 1/2 Pint Non Tip Stainless Steel Dog Bowl', 'PrecioProducto': 8.72}, {'NombreProducto': 'Loving Pets DLV7200 Standard Stainless Steel Pet Bowl, 1/2-Pint', 'PrecioProducto': 4.18}, {'NombreProducto': 'Dean and Tyler Nocturne Dog Leash, Brown 5-Feet by 1/2-Inch Width With Stainless Steel Hardware.', 'PrecioProducto': 7.43}, {'NombreProducto': 'GoGo Dog/Cat S/S Feeding Dish - (Guaranteed Better Quality Steel, Longer Lasting w/High Gloss Finish)', 'PrecioProducto': 8.32}]"
49,nylon,"[{'NombreProducto': 'East Side Collection 3/8-Inch Nylon Glitz Cat Collar, Pink', 'PrecioProducto': nan}, {'NombreProducto': 'Guardian Gear Nylon Adjustable Dog Collar with Plastic Buckles, 3/4-Inch, Black, Size Medium', 'PrecioProducto': nan}, {'NombreProducto': 'Hamilton 836 HP 5/16-Inch by 4-Foot Round Braided Nylon Dog Lead with Swivel Snap, Hot Pink', 'PrecioProducto': 9.71}, {'NombreProducto': 'Petco Nylon &amp; Mesh Dog Muzzle, Medium, Color:Black', 'PrecioProducto': nan}, {'NombreProducto': ' Guardian Gear Nylon Mohave Dog Lead, 6-Feet, Black ', 'PrecioProducto': nan}]"
50,white,"[{'NombreProducto': 'Prevue Hendryx SP1820-5 Pagoda Cockatiel Cage, Blue and White', 'PrecioProducto': nan}, {'NombreProducto': 'Cat Mate 4 Way Locking Cat Flap with Door Liner White', 'PrecioProducto': 19.95}, {'NombreProducto': 'Lifegard Aquatics 3-Inch by 3-Inch White Algae Pad', 'PrecioProducto': 8.6}, {'NombreProducto': 'Pet Watch Automatic Feeder PW-SA White', 'PrecioProducto': 231.13}, {'NombreProducto': 'Koziol Pip Cat Dish White', 'PrecioProducto': nan}]"
51,color,"[{'NombreProducto': 'LED Dog Collar By TOPAZ &amp; ABBIE&copy; - USB Charge - LED Dog Collars, USB Rechargable - 3 Colors &amp; 4 Sizes- Halo Light &amp; Flash Settings - Dog Collar - Blue, Green, Pink', 'PrecioProducto': 37.99}, {'NombreProducto': 'Bamboo Cat Styptic Powder, 2 Pack (Colors Vary)', 'PrecioProducto': nan}, {'NombreProducto': 'Petmate Ultra 5 Lb Auto Feeder, Colors May Vary', 'PrecioProducto': nan}, {'NombreProducto': 'X-LARGE - RED - Soft, Colorful Dog Sweatshirt', 'PrecioProducto': nan}, {'NombreProducto': 'Omega Paw Multi-Purpose Scratching Post, assorted colors', 'PrecioProducto': 13.2}]"
52,chews,"[{'NombreProducto': ""Doc Roy's ACHES AWAY STAGE I, Soft Chews, 120ct"", 'PrecioProducto': nan}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 26.45}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}]"
53,bone,"[{'NombreProducto': 'Wellness Complete Salmon, Salmon Meal &amp; Deboned Turkey Dry Cat Food - 5 lbs 14 oz (2.7 Kg)', 'PrecioProducto': nan}, {'NombreProducto': 'PetSafe Busy Buddy Bouncy Bone Dog Toy', 'PrecioProducto': 18.95}, {'NombreProducto': 'Greenies 3 PACK REGULAR (36 BONES)', 'PrecioProducto': 49.95}, {'NombreProducto': 'Breath-A-Licious Medium 7.86 Ounces (6 Bones)', 'PrecioProducto': nan}, {'NombreProducto': 'Nylabone Healthy Edible Bone, Chicken Flavored With Vitamins, Petite, 8 Count Pouch', 'PrecioProducto': 17.75}]"
54,grooming,"[{'NombreProducto': 'Grooming Table with Arm Large - model 125', 'PrecioProducto': nan}, {'NombreProducto': 'Top Performance Grooming Jackets - Versatile All-Around Shirt Style Jackets for Professional and Amateur Groomers - Black, X-Large', 'PrecioProducto': 38.93}, {'NombreProducto': 'Master Equipment Color Foldable Grooming Arm for Pets', 'PrecioProducto': 76.74}, {'NombreProducto': 'BND 435180 FOUR PAWS - Love Glove Grooming Mitt For Cats 100202147/01844', 'PrecioProducto': 17.98}, {'NombreProducto': 'Grooming mitt for dogs and cats', 'PrecioProducto': nan}]"
55,set,"[{'NombreProducto': 'LED Dog Collar By TOPAZ &amp; ABBIE&copy; - USB Charge - LED Dog Collars, USB Rechargable - 3 Colors &amp; 4 Sizes- Halo Light &amp; Flash Settings - Dog Collar - Blue, Green, Pink', 'PrecioProducto': 37.99}, {'NombreProducto': 'Pet Food Storage Container, Sm, Set/2 (Navy/Gray/Clr) (Sm - 17.75&quot;H x 9&quot;W x 13.75&quot;D)', 'PrecioProducto': nan}, {'NombreProducto': 'Wahl 41854-7603 5 in 1 Champion Series Adjustable Blade Set', 'PrecioProducto': nan}, {'NombreProducto': 'Dallas Manufacturing Co. 27-Inch by 36-Inch Gusseted Pet Bed', 'PrecioProducto': 44.01}, {'NombreProducto': 'DII Bone Microfiber Drying Mitt, Dry Blue, Set of 2', 'PrecioProducto': nan}]"
56,waterproof,"[{'NombreProducto': '[NEW 2019] Humane Bark collar-Dog bark Collar-Anti Barking Collar Small Dogs Medium Large Dogs-Rechargeable Waterproof Anti bark Collar-No bark Collars Sound Warning Vibration Electric Stimulation', 'PrecioProducto': 36.95}, {'NombreProducto': 'WATERPROOF RECHARGEABLE DOG TRAINER GT-211 350S-2: 400 YARD REMOTE RANGE 2-DOG TRAINER WITH 10 LEVELS OF ADJUSTABLE BEEP,VIBRATE,SHOCKS', 'PrecioProducto': nan}, {'NombreProducto': 'Night Safety Dog Collar Waterproof LED Pet Flashing Collar', 'PrecioProducto': nan}, {'NombreProducto': 'Fuloon 126*40*55cm 2014 New Back Car Seat Washable Double Layer Waterproof Pet Dog Cat Safe Safety Travel Hammock Cover Mat Blanket (Adjustable lock buckles) fits for Car 4x4/SUV boots', 'PrecioProducto': nan}, {'NombreProducto': 'Pet Waterproof Clothes Dog Cat Hoodie Raincoat Slicker', 'PrecioProducto': nan}]"
57,brown,"[{'NombreProducto': 'Soggy Dog Towel, Large Brown and Blue', 'PrecioProducto': nan}, {'NombreProducto': 'Richell Pet Cottage, Medium, Tan/Brown', 'PrecioProducto': nan}, {'NombreProducto': 'Modern Cat Designs Litter Box Hider - Brown', 'PrecioProducto': nan}, {'NombreProducto': 'One for Pets Grey/Brown Portable Pet Playpen', 'PrecioProducto': 139.32}, {'NombreProducto': 'Dean and Tyler Nocturne Dog Leash, Brown 5-Feet by 1/2-Inch Width With Stainless Steel Hardware.', 'PrecioProducto': 7.43}]"
58,cage,"[{'NombreProducto': 'Cage Seed Guard 13"" X 52-100""', 'PrecioProducto': 10.97}, {'NombreProducto': 'YML Double Door Dog Kennel Cage with Plastic Tray No Bottom Wire, 36-Inch, Black', 'PrecioProducto': 39.66}, {'NombreProducto': 'Prevue Hendryx SP1820-5 Pagoda Cockatiel Cage, Blue and White', 'PrecioProducto': nan}, {'NombreProducto': 'Supa Caged Fat Ball Feeder', 'PrecioProducto': 21.79}, {'NombreProducto': 'Blue Ribbon House Style Roof Bird Cage', 'PrecioProducto': nan}]"
59,led,"[{'NombreProducto': 'LED Dog Collar By TOPAZ &amp; ABBIE&copy; - USB Charge - LED Dog Collars, USB Rechargable - 3 Colors &amp; 4 Sizes- Halo Light &amp; Flash Settings - Dog Collar - Blue, Green, Pink', 'PrecioProducto': 37.99}, {'NombreProducto': ""Objet D'Art Release #250 &quot;The Vatican&quot; Catholic Holy City Handmade Jeweled Enameled Metal Trinket Box"", 'PrecioProducto': nan}, {'NombreProducto': 'Pet Clothes&nbsp;SPOILED BUT HUMBLE&nbsp;Dog T-Shirt&nbsp;-&nbsp;Small', 'PrecioProducto': nan}, {'NombreProducto': 'Toys, Catnip Filled Ball Pillows (TDT33) -', 'PrecioProducto': nan}, {'NombreProducto': 'New Maltese Insulated 16 Oz Tumbler Double Walled Insulated NIB Screw on Lid', 'PrecioProducto': 10.99}]"
60,costume,"[{'NombreProducto': 'Doggie Bones&raquo; Doggie Bones Skeleton Dog Halloween Costume - Medium', 'PrecioProducto': nan}, {'NombreProducto': 'Halloween Dino Flintstones Dog Costume', 'PrecioProducto': nan}, {'NombreProducto': ""Rubie's Costume Co Santa Claus Pet Costume, Large, Large"", 'PrecioProducto': 9.99}, {'NombreProducto': ""Lil' Witch Dog Costume XL"", 'PrecioProducto': nan}, {'NombreProducto': 'Anit Accessories Extra Small Rustic Pirate Dog Costume, 8-Inch', 'PrecioProducto': 28.99}]"
61,ball,"[{'NombreProducto': 'Dog Life Comfy-Fleece Ball Dog Toy - 6 Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Ethical Pets Rainbow Crinkler Tennis Ball Tug, 13-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Best Clutch Ball 8 Inch', 'PrecioProducto': nan}, {'NombreProducto': 'AKC Baltimore Oriole with Tennis Ball Inside Dog Toy with Bell and Squeaker', 'PrecioProducto': nan}, {'NombreProducto': ' MARS PETCARE USA ( Whiskas Temptations Hairball Control ', 'PrecioProducto': nan}]"
62,light,"[{'NombreProducto': 'LED Dog Collar By TOPAZ &amp; ABBIE&copy; - USB Charge - LED Dog Collars, USB Rechargable - 3 Colors &amp; 4 Sizes- Halo Light &amp; Flash Settings - Dog Collar - Blue, Green, Pink', 'PrecioProducto': 37.99}, {'NombreProducto': 'Kensington KPP Roustabout Euro Cut Lightweight Turnout Blanket', 'PrecioProducto': nan}, {'NombreProducto': 'Small Light Blue Basic Hoodie Dog Sweater', 'PrecioProducto': nan}, {'NombreProducto': 'Light Blue Reflective Mesh Sports Harness for Dogs - Size Medium', 'PrecioProducto': nan}, {'NombreProducto': 'Petmate Signature Series 1-Inch by 18-26-Inch Adjustable Collar, Light Pink', 'PrecioProducto': nan}]"
63,new,"[{'NombreProducto': 'New Unleashed Technology GT-2 Remote Trainer', 'PrecioProducto': nan}, {'NombreProducto': 'Petrageous Stoneware Pet Bowls Polished Paws, 5-Inch, Antique Blue', 'PrecioProducto': nan}, {'NombreProducto': '[NEW 2019] Humane Bark collar-Dog bark Collar-Anti Barking Collar Small Dogs Medium Large Dogs-Rechargeable Waterproof Anti bark Collar-No bark Collars Sound Warning Vibration Electric Stimulation', 'PrecioProducto': 36.95}, {'NombreProducto': 'New Cat Condos Premier Corner Roost Cat Tree', 'PrecioProducto': 98.99}, {'NombreProducto': 'Green is the New Black - Custom Pet ID Tag for Cats and Dogs - Dog Tag Art', 'PrecioProducto': 12.99}]"
64,stainless,"[{'NombreProducto': 'Hanging Mirror w/ Bell - Stainless Steel by Penn-Plax', 'PrecioProducto': 11.39}, {'NombreProducto': 'Classic Pet Products 1/2 Pint Non Tip Stainless Steel Dog Bowl', 'PrecioProducto': 8.72}, {'NombreProducto': 'Loving Pets DLV7200 Standard Stainless Steel Pet Bowl, 1/2-Pint', 'PrecioProducto': 4.18}, {'NombreProducto': 'Dean and Tyler Nocturne Dog Leash, Brown 5-Feet by 1/2-Inch Width With Stainless Steel Hardware.', 'PrecioProducto': 7.43}, {'NombreProducto': 'Platinum Pets Embossed Non-Tip Stainless Steel Cat/Dog Bowl', 'PrecioProducto': 5.7}]"
65,vest,"[{'NombreProducto': ' Puppia Vest Dog Harness Red Small ', 'PrecioProducto': nan}, {'NombreProducto': 'Platinum Pets Born Wild Winter Vest for Dogs, Medium', 'PrecioProducto': nan}, {'NombreProducto': 'Fashion Pet Lookin Good Reversible Puffy Vest for Dogs, Small, Red', 'PrecioProducto': 13.0}, {'NombreProducto': 'Utility Vest Service Dog', 'PrecioProducto': nan}, {'NombreProducto': 'M. Isaac Mizrahi Gingham Collection Mock Vest, Small, Green', 'PrecioProducto': nan}]"
66,usa,"[{'NombreProducto': 'Sera USA Siporax Aquarium Filter Media', 'PrecioProducto': 19.88}, {'NombreProducto': ' MARS PETCARE USA ( Whiskas Temptations Hairball Control ', 'PrecioProducto': nan}, {'NombreProducto': 'Dog Vitamins - Total Health Vitamins for Dogs - Multi-Tab Liver Flavored Chewables - 60 Count - Made in USA', 'PrecioProducto': nan}, {'NombreProducto': 'Nylabone Usa Rawhide Joint Health Glucosamine, 32-Count Pouch', 'PrecioProducto': nan}, {'NombreProducto': 'Smart Dog USA Portable Pet Bowl-various Colors', 'PrecioProducto': nan}]"
67,supplement,"[{'NombreProducto': 'VetriScience Laboratories Vetri CMO for Dogs Supplement, 360 Count', 'PrecioProducto': nan}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 26.45}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}]"
68,bark,"[{'NombreProducto': 'LUXMO LUXURY MOBILE Electronic Anti-Bark Dog Training Shock Collar', 'PrecioProducto': nan}, {'NombreProducto': 'Healthy Dogma Sweet Potato Barkers Treats, 7.8-Ounce', 'PrecioProducto': nan}, {'NombreProducto': 'No Bark Collar***Terminator Sonic &amp; Shock Progressive Training Collar', 'PrecioProducto': nan}, {'NombreProducto': 'JANNIK Barking Control Collar for Dogs - Humane Stop Barking Training Collar - Vibration and Sound - No Shock Collar - Safe for Dogs and Human with Water Resistance.', 'PrecioProducto': 4.0}, {'NombreProducto': '[NEW 2019] Humane Bark collar-Dog bark Collar-Anti Barking Collar Small Dogs Medium Large Dogs-Rechargeable Waterproof Anti bark Collar-No bark Collars Sound Warning Vibration Electric Stimulation', 'PrecioProducto': 36.95}]"
69,mat,"[{'NombreProducto': 'Edstrom Automatic Water System Pet Kit', 'PrecioProducto': 38.0}, {'NombreProducto': 'Petmate Reflective Paw Breakaway Collar, 3/8-Inch, Red', 'PrecioProducto': 7.36}, {'NombreProducto': 'Contech SquirrelStop Automatic Spinning Squirrel Deterrent', 'PrecioProducto': nan}, {'NombreProducto': 'The Ultimate Cat &amp; Kitten Litter', 'PrecioProducto': nan}, {'NombreProducto': 'Cat Mate 4 Way Locking Cat Flap with Door Liner White', 'PrecioProducto': 19.95}]"
70,design,"[{'NombreProducto': 'Dog Toys - Sniffany Box Toy Dog Toy by Dog Diggin Designs', 'PrecioProducto': nan}, {'NombreProducto': ' Lucky Champ Designer Canopy, Blueberry', 'PrecioProducto': nan}, {'NombreProducto': 'Modern Cat Designs Litter Box Hider - Brown', 'PrecioProducto': nan}, {'NombreProducto': 'West Paw Design 3/4 Oz Premium Usda Certified Organic Catnip Shaker', 'PrecioProducto': nan}, {'NombreProducto': 'Happy Puppy Designer Dog Apparel - Striped Red Sailor Dress - Color: Red, Size: M', 'PrecioProducto': nan}]"
71,carrier,"[{'NombreProducto': 'Pet Gear World Traveler with Wheels for Cats and Small Dogs, Pet Carrier, Large, Ruby Red', 'PrecioProducto': nan}, {'NombreProducto': 'AlphaPooch Classy Medium Carrier Bag for Dogs and Cats', 'PrecioProducto': nan}, {'NombreProducto': 'Blooming Brights Carrier Size: Small (10.5&quot; H x 12.5&quot; W x 8&quot; D)', 'PrecioProducto': nan}, {'NombreProducto': 'Alfie Pet by Petoga Couture - Hayden Pet Sling Carrier', 'PrecioProducto': 28.99}, {'NombreProducto': 'Alfie Pet by Petoga Couture - Pula Sling Carrier', 'PrecioProducto': nan}]"
72,filter,"[{'NombreProducto': 'Tropical Science Labs ATCPF100 Phosphate Filter Algae, 6 by 9-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Sera USA Siporax Aquarium Filter Media', 'PrecioProducto': 19.88}, {'NombreProducto': 'Algone Aquarium Water Clarifier and Nitrate Remover, 6 filter pouches', 'PrecioProducto': 12.25}, {'NombreProducto': 'Ocean Five Inc Pre-Filter Sponge Roll', 'PrecioProducto': nan}, {'NombreProducto': 'Koller Products Repti-Clean Submersible Filter for Low Water Reptile &amp; Amphibian Habitats', 'PrecioProducto': nan}]"
73,made,"[{'NombreProducto': 'Dog Vitamins - Total Health Vitamins for Dogs - Multi-Tab Liver Flavored Chewables - 60 Count - Made in USA', 'PrecioProducto': nan}, {'NombreProducto': ""Objet D'Art Release #250 &quot;The Vatican&quot; Catholic Holy City Handmade Jeweled Enameled Metal Trinket Box"", 'PrecioProducto': nan}, {'NombreProducto': 'Yorkie Key Chain &quot;Spinning Pet Key Chains&quot;Double Sided Spinning Center With Yorkies Face Made Of Heavy Quality Metal Unique Stylish Yorkie Gifts', 'PrecioProducto': 6.99}, {'NombreProducto': 'Great Dog Small Elk Antler Chew-2 Count Package - Best for Dogs between 8-25 lbs. (Sourced &amp; Made in USA)', 'PrecioProducto': 29.99}, {'NombreProducto': 'Handmade Wood Box Rainbow Bridge Poem Pet Keepsake Box', 'PrecioProducto': nan}]"
74,colors,"[{'NombreProducto': 'LED Dog Collar By TOPAZ &amp; ABBIE&copy; - USB Charge - LED Dog Collars, USB Rechargable - 3 Colors &amp; 4 Sizes- Halo Light &amp; Flash Settings - Dog Collar - Blue, Green, Pink', 'PrecioProducto': 37.99}, {'NombreProducto': 'Bamboo Cat Styptic Powder, 2 Pack (Colors Vary)', 'PrecioProducto': nan}, {'NombreProducto': 'Petmate Ultra 5 Lb Auto Feeder, Colors May Vary', 'PrecioProducto': nan}, {'NombreProducto': 'Omega Paw Multi-Purpose Scratching Post, assorted colors', 'PrecioProducto': 13.2}, {'NombreProducto': 'R2P Group, Inc. Romp! High Viz Stinger Flinger, Floating Fetch and Retriever Dog Toy, Colors Vary', 'PrecioProducto': nan}]"
