,PalabraClave,Recomendaciones
56,country,"[{'NombreProducto': 'Country Gold', 'PrecioProducto': 1.74}, {'NombreProducto': ""Wild Angels Country: the 90's Decade"", 'PrecioProducto': 5.73}, {'NombreProducto': 'Country Music Cavalcade, Country Sunshine', 'PrecioProducto': nan}, {'NombreProducto': ""Super Country '94"", 'PrecioProducto': 2.47}, {'NombreProducto': 'K-tel Presents: Country Greatest Hits', 'PrecioProducto': 1.11}]"
57,day,"[{'NombreProducto': 'Every Day The Same', 'PrecioProducto': 7.52}, {'NombreProducto': 'Every Day', 'PrecioProducto': nan}, {'NombreProducto': ""Blue Sky Sparklin' Day"", 'PrecioProducto': nan}, {'NombreProducto': 'The Glory of a New Day', 'PrecioProducto': nan}, {'NombreProducto': 'Music To Your Ears - A Collection Of Holiday Music', 'PrecioProducto': nan}]"
58,n't,"[{'NombreProducto': ""Don't Try to Hide"", 'PrecioProducto': 3.98}, {'NombreProducto': ""Can't Find My Way Home ... Blind Faith"", 'PrecioProducto': nan}, {'NombreProducto': 'Lucia Mendez ""Cerca De Ti"" 1. Atada a Nada 2. Te Tengo En Mis Manos 3. Culpable O Inocente 4. Ni Una Semana Mas 5. Escuchame 6. Contigo O Sin Ti 7. Que Clase De Hombre Eres Tu 8. Amiga Mia 9. Amo Todo De Ti 10. Don\'t Tell My Mamma.', 'PrecioProducto': nan}, {'NombreProducto': ""Uncut: Why Don't We Do It in the Road? 24 Amazing Covers of Classic Beatles Songs"", 'PrecioProducto': 12.85}, {'NombreProducto': ""Mom's Mabley: Comedy Ain't Pretty"", 'PrecioProducto': 15.99}]"
59,soul,"[{'NombreProducto': 'London Hooligan Soul', 'PrecioProducto': 4.32}, {'NombreProducto': ""Soul Sounds Of The 90's"", 'PrecioProducto': nan}, {'NombreProducto': ""Soul 70's Collection 2-Cd Set, Volume 4"", 'PrecioProducto': 8.71}, {'NombreProducto': 'Cello Fire: A Feast for the Soul', 'PrecioProducto': 12.0}, {'NombreProducto': 'Sassy Soul Street (LP RECORD)', 'PrecioProducto': nan}]"
60,blue,"[{'NombreProducto': ""No Mo' Barrio Blues"", 'PrecioProducto': 19.25}, {'NombreProducto': 'Blue Tomorrow', 'PrecioProducto': 34.24}, {'NombreProducto': ""Blue Sky Sparklin' Day"", 'PrecioProducto': nan}, {'NombreProducto': 'Blue Bird', 'PrecioProducto': 9.0}, {'NombreProducto': 'RIC E BLUEZ', 'PrecioProducto': 7.49}]"
61,night,"[{'NombreProducto': 'A Little Night Music 1996 Royal National Theater Cast', 'PrecioProducto': 75.0}, {'NombreProducto': 'Midnight Apparitions', 'PrecioProducto': 3.75}, {'NombreProducto': 'Silent Night', 'PrecioProducto': 1.0}, {'NombreProducto': 'One Night In Paris', 'PrecioProducto': 4.98}, {'NombreProducto': ""'Twas The Night Before Christmas Audio Gabriel Byrne"", 'PrecioProducto': 1.46}]"
62,heart,"[{'NombreProducto': 'Radiant Heart : Jim Oliver', 'PrecioProducto': 2.45}, {'NombreProducto': 'Don Grolnick Hearts and Numbers Featuring Michael Brecker', 'PrecioProducto': 12.0}, {'NombreProducto': 'A Celebration of Great American Favorites: Songs From the Heartland', 'PrecioProducto': 5.99}, {'NombreProducto': 'GET TO THE HEART [LP VINYL]', 'PrecioProducto': nan}, {'NombreProducto': 'A Heart for Worship: The Dennis Jernigan Collection', 'PrecioProducto': 44.99}]"
63,mozart,"[{'NombreProducto': 'Mozart - The Legacy of Maria Yudina, Vol. 11', 'PrecioProducto': nan}, {'NombreProducto': 'Mozart Violin Concertos Nos. 1 - 17 / Josef Suk', 'PrecioProducto': nan}, {'NombreProducto': 'Mozart: Eine Kleine Nachtmusik', 'PrecioProducto': 6.89}, {'NombreProducto': 'Viennese Nights - Time-Life Library of Classical Favorites - Mozart, Beethoven, Schubert, Brahms, Strauss, Suppe, Lehar - 2-CD Set', 'PrecioProducto': 29.49}, {'NombreProducto': 'Murray Perahia &amp; Radu Lupu - Mozart Sonata in D K 448; Schubert Fantasia in F minor op 103 D 940 (CBS Masterworks)', 'PrecioProducto': 24.99}]"
64,this,"[{'NombreProducto': 'This Is Cult Fiction', 'PrecioProducto': 1.98}, {'NombreProducto': 'Now Dig This', 'PrecioProducto': 29.95}, {'NombreProducto': 'All This Time (A Music for Missions Anthology)', 'PrecioProducto': nan}, {'NombreProducto': ""Modern Rock / 10 of Modern Rock's Best (Molly(16 Candles), Weird Out, We're the Same, Lump, Deep As You Go, the Big Burn, Hope, Walk This World, Jump in the Water, Blind)"", 'PrecioProducto': 4.97}, {'NombreProducto': 'Picture This', 'PrecioProducto': nan}]"
65,box,"[{'NombreProducto': 'Pottery Barn: Dinner at Eight Trilogy ~ 3-CD Box Set', 'PrecioProducto': 25.12}, {'NombreProducto': 'Music Box Classics Vol. 1', 'PrecioProducto': 19.98}, {'NombreProducto': 'The Who: My Generation Box', 'PrecioProducto': nan}, {'NombreProducto': 'GOLDEN BOX KOUKAON(5CD)(ltd.)', 'PrecioProducto': nan}, {'NombreProducto': 'Boxcar Racer', 'PrecioProducto': nan}]"
66,blues,"[{'NombreProducto': ""No Mo' Barrio Blues"", 'PrecioProducto': 19.25}, {'NombreProducto': 'Ramsey Lewis Trio,Barefoot Sunday Blues,LPS-723"" />', 'PrecioProducto': nan}, {'NombreProducto': 'The Ink Spots,Either It&#39;s Love or It&#39;s Not / I Get the Blues When It Rains,Decca Records"" />', 'PrecioProducto': 14.99}, {'NombreProducto': 'Born To Live The Blues (2014)', 'PrecioProducto': nan}, {'NombreProducto': 'Miles Davis Quintet: Cote Blues', 'PrecioProducto': 24.95}]"
67,song,"[{'NombreProducto': 'Songs of the Kansas Pioneers Home on the Range', 'PrecioProducto': 25.0}, {'NombreProducto': 'Bird Songs of the Rocky Mountain States and Provinces', 'PrecioProducto': nan}, {'NombreProducto': 'Songs from A History of Britain as featured on the BBC TV Series', 'PrecioProducto': nan}, {'NombreProducto': 'Songs In White Satin', 'PrecioProducto': 3.99}, {'NombreProducto': 'Sisters in Song Celebrate!', 'PrecioProducto': 9.52}]"
68,concerto,"[{'NombreProducto': 'Paganini: Violin Concertos Nos. 1 &amp; 4', 'PrecioProducto': nan}, {'NombreProducto': 'C.P.E.Bach: Oboe Concertos', 'PrecioProducto': 23.97}, {'NombreProducto': 'Dvorak - Piano Concerto, Symphony No. 8 - Kubelik', 'PrecioProducto': nan}, {'NombreProducto': 'Mozart Violin Concertos Nos. 1 - 17 / Josef Suk', 'PrecioProducto': nan}, {'NombreProducto': 'Four Concertos for a New Era', 'PrecioProducto': 12.0}]"
69,presents,"[{'NombreProducto': 'Charleton Heston Presents - The Word - The Life and Teachings of Jesus Christ', 'PrecioProducto': 9.95}, {'NombreProducto': ""Disco Fever (2-cd) - '70s Preservation Society Presents"", 'PrecioProducto': 10.83}, {'NombreProducto': 'The London Symphony Orchestra Presents Images of Love, Volume 4', 'PrecioProducto': 5.79}, {'NombreProducto': 'K-tel Presents: Country Greatest Hits', 'PrecioProducto': 1.11}, {'NombreProducto': 'Jackie Gleason Presents Lonesome Echo - Part 2', 'PrecioProducto': nan}]"
70,out,"[{'NombreProducto': 'Without You', 'PrecioProducto': 1.72}, {'NombreProducto': 'Lifescapes: Work Out', 'PrecioProducto': 14.58}, {'NombreProducto': ""From The Horse's Mouth"", 'PrecioProducto': 0.69}, {'NombreProducto': 'American Eagle Outfitters - Air Spin In Flight Programming', 'PrecioProducto': 29.96}, {'NombreProducto': ""Modern Rock / 10 of Modern Rock's Best (Molly(16 Candles), Weird Out, We're the Same, Lump, Deep As You Go, the Big Burn, Hope, Walk This World, Jump in the Water, Blind)"", 'PrecioProducto': 4.97}]"
71,man,"[{'NombreProducto': 'Ryman Gospel Reunion', 'PrecioProducto': nan}, {'NombreProducto': 'Romantic Guitar UK', 'PrecioProducto': 3.5}, {'NombreProducto': 'Klaviertrios von Schumann und Rihm', 'PrecioProducto': 10.0}, {'NombreProducto': 'Man From Space', 'PrecioProducto': 4.98}, {'NombreProducto': 'Whatta man (with En Vogue)', 'PrecioProducto': 1.0}]"
72,black,"[{'NombreProducto': 'The Game : BLACK MONDAY (2007)', 'PrecioProducto': nan}, {'NombreProducto': 'Black Joe Lewis', 'PrecioProducto': nan}, {'NombreProducto': 'Black Goodbye E.P.', 'PrecioProducto': 5.73}, {'NombreProducto': 'Where Witches Burnt,Black Tower"" />', 'PrecioProducto': nan}, {'NombreProducto': 'Black Sheep Lp Vinyl Foreigner Lou Gramm', 'PrecioProducto': nan}]"
73,classics,"[{'NombreProducto': 'Supertramp Classics Volume 9', 'PrecioProducto': nan}, {'NombreProducto': 'Classics for Lovers', 'PrecioProducto': 0.75}, {'NombreProducto': 'Romantic Piano Classics', 'PrecioProducto': 9.99}, {'NombreProducto': 'Praise Classics - Instrumental: The Best of Our Praise Strings', 'PrecioProducto': 39.94}, {'NombreProducto': 'Contemporary Christian Classics Vol. 2 ~ CD ~', 'PrecioProducto': 24.94}]"
74,various,"[{'NombreProducto': 'Classical Thunder II: Time Life Library of Classical Favorites Audio Various; Berlioz; Verdi; Gershwin and Prokofiev', 'PrecioProducto': 7.93}, {'NombreProducto': 'Various Artists: Supafunkanova Compiled By Joey Negro', 'PrecioProducto': nan}, {'NombreProducto': 'Various,Wedding Favorites (The Ultimate Reception CD),NB001HJG4DK"" />', 'PrecioProducto': 2.89}, {'NombreProducto': 'Singer-Songwriter Project: Various Artists', 'PrecioProducto': 125.0}, {'NombreProducto': ""Funky Tracks 80s (CD Compilation, 38 Tracks, Various Artists) mary jane girls - all night long / patrice rushen - forget me nots / fat larry's band - act like you know / howard johnson - so fine / keni burke - rising to the top / mac band - roses are red etc.."", 'PrecioProducto': 29.99}]"
75,big,"[{'NombreProducto': 'Big Bands Jimmy Dorsey', 'PrecioProducto': nan}, {'NombreProducto': ""Modern Rock / 10 of Modern Rock's Best (Molly(16 Candles), Weird Out, We're the Same, Lump, Deep As You Go, the Big Burn, Hope, Walk This World, Jump in the Water, Blind)"", 'PrecioProducto': 4.97}, {'NombreProducto': 'Great Big God', 'PrecioProducto': 1.49}, {'NombreProducto': 'Big Beat A Cappella', 'PrecioProducto': 69.95}, {'NombreProducto': 'Big in Japan Us 12&quot;', 'PrecioProducto': nan}]"
76,dance,"[{'NombreProducto': 'Old Time Dance Music', 'PrecioProducto': 2.04}, {'NombreProducto': 'Dance Power V.7', 'PrecioProducto': 1.73}, {'NombreProducto': ""Bat's Letter/Symphony Dance/Elegy/S"", 'PrecioProducto': 11.1}, {'NombreProducto': 'Honkytonks - The Last Dance', 'PrecioProducto': nan}, {'NombreProducto': ""Time-life Dick Clark's American Bandstand Vol.1 Best of the Spotlight Dancers"", 'PrecioProducto': 14.75}]"
77,sounds,"[{'NombreProducto': '1977: Sounds of the Seventies Time Life Audio', 'PrecioProducto': 18.5}, {'NombreProducto': ""Soul Sounds Of The 90's"", 'PrecioProducto': nan}, {'NombreProducto': 'Sounds of the Eighties: 1985', 'PrecioProducto': 18.83}, {'NombreProducto': 'Sounds of the Eighties, 1987', 'PrecioProducto': 11.99}, {'NombreProducto': 'Sounds And Melodies - Storybook &amp; LP Vinyl Record MSR 3936 Stereo 1975 Benji - The Story, Tom Lester, Herb Vigran, Deborah Walley Patsy Garrett,1975 Benji - The Story, Sounds And Melodies - Storybook &amp; LP Vinyl Record MSR 3936 Stereo,Mulberry Square Records"" />', 'PrecioProducto': 19.99}]"
78,little,"[{'NombreProducto': 'A Little Night Music 1996 Royal National Theater Cast', 'PrecioProducto': 75.0}, {'NombreProducto': 'Goodbye, Little Rock and Roller', 'PrecioProducto': nan}, {'NombreProducto': ""Musician Magazine's A Little on the CD Side Volume # 17"", 'PrecioProducto': 18.96}, {'NombreProducto': 'tell me / little sally walker 45 rpm single', 'PrecioProducto': nan}, {'NombreProducto': 'Little Kandi Raver 2012', 'PrecioProducto': 8.98}]"
79,classic,"[{'NombreProducto': ""doowop's classic hits"", 'PrecioProducto': nan}, {'NombreProducto': 'Supertramp Classics Volume 9', 'PrecioProducto': nan}, {'NombreProducto': 'Classical Thunder II: Time Life Library of Classical Favorites Audio Various; Berlioz; Verdi; Gershwin and Prokofiev', 'PrecioProducto': 7.93}, {'NombreProducto': 'Classics for Lovers', 'PrecioProducto': 0.75}, {'NombreProducto': 'Romantic Piano Classics', 'PrecioProducto': 9.99}]"
80,complete,"[{'NombreProducto': 'Complete Stax Singles', 'PrecioProducto': nan}, {'NombreProducto': 'The Classical Collection - The Complete World of Classical Music [IMPORT; 30 discs]"" />', 'PrecioProducto': nan}, {'NombreProducto': 'The Complete Radio Series (3 CDs) BBC Audio / BBC Radio Series 2', 'PrecioProducto': nan}, {'NombreProducto': 'Richard Zimmerman, Scott Joplin,Scott Joplin: His Complete Works (Five Record Set),Murray Hill Records"" />', 'PrecioProducto': 74.95}, {'NombreProducto': 'Komitas - Complete Works for Piano', 'PrecioProducto': 18.59}]"
81,his,"[{'NombreProducto': 'Songs from A History of Britain as featured on the BBC TV Series', 'PrecioProducto': nan}, {'NombreProducto': 'This Is Cult Fiction', 'PrecioProducto': 1.98}, {'NombreProducto': 'Mi Historia: Barbara y Dick', 'PrecioProducto': nan}, {'NombreProducto': 'Now Dig This', 'PrecioProducto': 29.95}, {'NombreProducto': 'All This Time (A Music for Missions Anthology)', 'PrecioProducto': nan}]"
82,that,"[{'NombreProducto': ""[4 CDs / 80 SONGS OF THE 60s] &quot;Wow That Was The 60s&quot; Humble Pie, Fleetwood Mac, Herman's Hermits, Canned Heat, The Animals, Rod Stewart, The Beach Boys, &amp; Many Many More..."", 'PrecioProducto': nan}, {'NombreProducto': 'Second That Emotion: Supernatural Moments in Music', 'PrecioProducto': 13.9}, {'NombreProducto': ""Mattie Groves (That's Not Your Grandfather)"", 'PrecioProducto': nan}, {'NombreProducto': 'That Swing Thing', 'PrecioProducto': 1.48}, {'NombreProducto': 'You Talk That Talk!', 'PrecioProducto': nan}]"
83,john,"[{'NombreProducto': 'Johnny Tillotson', 'PrecioProducto': nan}, {'NombreProducto': ""'Til the Bars Burn Down, Johnny Lee (Records Lp)"", 'PrecioProducto': 7.4}, {'NombreProducto': 'ballad of spider john / muskrat candlelight 45 rpm single', 'PrecioProducto': nan}, {'NombreProducto': ""Johnny B. Goode (1983) / Vinyl single [Vinyl-Single 7'']"", 'PrecioProducto': 4.0}, {'NombreProducto': 'John G. Elliott Acoustic Piano - A Burden Lifted', 'PrecioProducto': 3.97}]"
84,sound,"[{'NombreProducto': '1977: Sounds of the Seventies Time Life Audio', 'PrecioProducto': 18.5}, {'NombreProducto': ""Soul Sounds Of The 90's"", 'PrecioProducto': nan}, {'NombreProducto': 'the teen sound of', 'PrecioProducto': nan}, {'NombreProducto': 'Sounds of the Eighties: 1985', 'PrecioProducto': 18.83}, {'NombreProducto': 'Sounds of the Eighties, 1987', 'PrecioProducto': 11.99}]"
85,good,"[{'NombreProducto': 'DEAR LEADER - GOOD TIMES ARE KILLING ME', 'PrecioProducto': 1.84}, {'NombreProducto': 'Goodbye, Little Rock and Roller', 'PrecioProducto': nan}, {'NombreProducto': 'The Good Life', 'PrecioProducto': 32.99}, {'NombreProducto': 'Life is Good', 'PrecioProducto': 2.5}, {'NombreProducto': 'Black Goodbye E.P.', 'PrecioProducto': 5.73}]"
86,golden,"[{'NombreProducto': 'KINKS Golden Hour 2 Record Set', 'PrecioProducto': 14.36}, {'NombreProducto': 'A Golden Hour of Sandie Shaw', 'PrecioProducto': nan}, {'NombreProducto': 'Golden voices of Bulgarian folk song, vol.1', 'PrecioProducto': 12.0}, {'NombreProducto': 'Golden Moments', 'PrecioProducto': nan}, {'NombreProducto': 'Golden Horn', 'PrecioProducto': 1.5}]"
87,ltd,"[{'NombreProducto': 'Invocation Of Magick (ltd. ed. digi)', 'PrecioProducto': nan}, {'NombreProducto': 'TCHAIKOVSKY: SYMPHONY NO.4 &amp; VIOLIN CONCERTO(B-CD)(ltd.)', 'PrecioProducto': 102.48}, {'NombreProducto': 'Black Sabbath - Dehumanizer Japan LTD TOCP-70990', 'PrecioProducto': 38.91}, {'NombreProducto': 'GOLDEN BOX KOUKAON(5CD)(ltd.)', 'PrecioProducto': nan}, {'NombreProducto': 'SHIVER(CD+DVD)(ltd.ed.)', 'PrecioProducto': 8.43}]"
88,home,"[{'NombreProducto': 'Songs of the Kansas Pioneers Home on the Range', 'PrecioProducto': 25.0}, {'NombreProducto': ""We're Closer to Home"", 'PrecioProducto': nan}, {'NombreProducto': ""Can't Find My Way Home ... Blind Faith"", 'PrecioProducto': nan}, {'NombreProducto': 'Homespun Songs of the C.S.A. Volume 6', 'PrecioProducto': nan}, {'NombreProducto': 'Homer', 'PrecioProducto': nan}]"
89,are,"[{'NombreProducto': 'Roberto Blanco - Macarena', 'PrecioProducto': 5.32}, {'NombreProducto': 'DEAR LEADER - GOOD TIMES ARE KILLING ME', 'PrecioProducto': 1.84}, {'NombreProducto': 'Raga Taranga Instrumental Music of Siddha Yoga Ramakrishna Hare / He Bhagawan / Shree Gurudeva Sharanam / Samba Sadashiva / Rama Raghava / Krishna Govinda', 'PrecioProducto': nan}, {'NombreProducto': '<span id=""parentalAdvisory"" class=""a-size-medium a-color-secondary a-text-normal""', 'PrecioProducto': nan}, {'NombreProducto': 'Ramsey Lewis Trio,Barefoot Sunday Blues,LPS-723"" />', 'PrecioProducto': nan}]"
90,american,"[{'NombreProducto': 'American Jiggler', 'PrecioProducto': 13.97}, {'NombreProducto': 'American Son', 'PrecioProducto': 1.98}, {'NombreProducto': 'Americana', 'PrecioProducto': 12.25}, {'NombreProducto': 'American Eagle Outfitters - Air Spin In Flight Programming', 'PrecioProducto': 29.96}, {'NombreProducto': 'A Celebration of Great American Favorites: Songs From the Heartland', 'PrecioProducto': 5.99}]"
91,red,"[{'NombreProducto': 'Songs from A History of Britain as featured on the BBC TV Series', 'PrecioProducto': nan}, {'NombreProducto': 'Embittered', 'PrecioProducto': nan}, {'NombreProducto': 'The Red Room Vol. 1', 'PrecioProducto': 7.95}, {'NombreProducto': 'Red River Valley', 'PrecioProducto': 46.95}, {'NombreProducto': 'The Majesty of Sacred Music', 'PrecioProducto': 4.99}]"
92,guitar,"[{'NombreProducto': 'Have Guitar Will Travel', 'PrecioProducto': nan}, {'NombreProducto': 'Romantic Guitar UK', 'PrecioProducto': 3.5}, {'NombreProducto': ""Tranquility: Music at the Water's Edge (Acoustic Guitar &amp; Woodwinds)"", 'PrecioProducto': 1.02}, {'NombreProducto': ""Guitar's Practicing Musicians Volume III"", 'PrecioProducto': nan}, {'NombreProducto': 'Los Indios Tabajaras,The Classical Guitars of Los Indios Tabajaras (1974 RCA CPL1-0668 Stereo),RCA Records"" />', 'PrecioProducto': 3.68}]"
93,praise,"[{'NombreProducto': 'Designed for Praise', 'PrecioProducto': nan}, {'NombreProducto': 'Acapella Praise: Praise &amp; Worship', 'PrecioProducto': 13.98}, {'NombreProducto': 'Praise Classics - Instrumental: The Best of Our Praise Strings', 'PrecioProducto': 39.94}, {'NombreProducto': 'Glorious God - Praise and Harmony', 'PrecioProducto': 17.19}, {'NombreProducto': 'Prom Praise', 'PrecioProducto': 21.16}]"
94,artists,"[{'NombreProducto': 'Various Artists: Supafunkanova Compiled By Joey Negro', 'PrecioProducto': nan}, {'NombreProducto': 'Singer-Songwriter Project: Various Artists', 'PrecioProducto': 125.0}, {'NombreProducto': ""Funky Tracks 80s (CD Compilation, 38 Tracks, Various Artists) mary jane girls - all night long / patrice rushen - forget me nots / fat larry's band - act like you know / howard johnson - so fine / keni burke - rising to the top / mac band - roses are red etc.."", 'PrecioProducto': 29.99}, {'NombreProducto': 'Wee Sing Sing-Alongs, Various Artists Children (1989-1990-2005) Price Stern Sloan', 'PrecioProducto': nan}, {'NombreProducto': 'Titanic (2CD Anniversary Edition) by Various Artists (2012-03-26)', 'PrecioProducto': nan}]"
95,let,"[{'NombreProducto': 'Never Let Me Down Again', 'PrecioProducto': 32.2}, {'NombreProducto': ""Let's Get It on"", 'PrecioProducto': 7.81}, {'NombreProducto': ""Bat's Letter/Symphony Dance/Elegy/S"", 'PrecioProducto': 11.1}, {'NombreProducto': 'Complete Stax Singles', 'PrecioProducto': nan}, {'NombreProducto': 'Flans La Trayectoria 20 Videos Entrevistas ,Biografia,fotos Letras De Canciones.[import]', 'PrecioProducto': nan}]"
96,bach,"[{'NombreProducto': 'C.P.E.Bach: Oboe Concertos', 'PrecioProducto': 23.97}, {'NombreProducto': 'Bach: Sonatas for Cello and Harpsichord', 'PrecioProducto': nan}, {'NombreProducto': 'BACH: WELL-TEMPERED CLAVIER(4SACD hybrid)(DSD remaster)', 'PrecioProducto': 112.73}, {'NombreProducto': 'Bach: The Great Choral Masterpieces / Les Grandes Oeuvres Sacrees (Philips Classics)', 'PrecioProducto': nan}, {'NombreProducto': 'J.S Bach - Organ Masterworks Vol. 2', 'PrecioProducto': nan}]"
