,PalabraClave,Recomendaciones
45,gift,"[{'NombreProducto': '5-Car Gift Pack:Hot Wheels: Crazy Croc', 'PrecioProducto': nan}, {'NombreProducto': 'Wild Republic Audubon Squirrel Plush Authentic Squirrel Sound, Stuffed Animal, Squirrel Toys, Gifts for Kids 5 Inches', 'PrecioProducto': 8.49}, {'NombreProducto': 'Sassy 5 Piece Developmental Toy Gift Set, 6 Month+', 'PrecioProducto': nan}, {'NombreProducto': ""Disney Store Snow White's Seven Dwarfs Doll Gift Set"", 'PrecioProducto': 119.99}, {'NombreProducto': 'Crayola Color Wonder Mess Free 2-in-1 Art Tote, Mess Free Coloring, Gift for Ages 3, 4, 5, 6', 'PrecioProducto': 29.38}]"
46,little,"[{'NombreProducto': 'Thames and Kosmos Little Labs Intro To Engineering', 'PrecioProducto': nan}, {'NombreProducto': 'Little Miss Sunshine Plush Doll (8&quot;) Nanco Officially Licensed Product', 'PrecioProducto': 19.99}, {'NombreProducto': '1 X 17&quot; Turtle Plush Stuffed Animal Little Backpack', 'PrecioProducto': nan}, {'NombreProducto': 'Little Learner My Music Station Two Piece Musical Set', 'PrecioProducto': nan}, {'NombreProducto': 'Guidecraft Little One Inch Storybox G6502', 'PrecioProducto': nan}]"
47,girl,"[{'NombreProducto': ""&quot;Molly's Route 66 Accessories&quot; for 18&quot; American Girl Doll"", 'PrecioProducto': 66.95}, {'NombreProducto': 'Pioneer Real Wood Log Cabin Dollhouse for boys and girls', 'PrecioProducto': nan}, {'NombreProducto': 'Go! Go! Sports Girl - Softball Girl - Sam', 'PrecioProducto': nan}, {'NombreProducto': 'Mattel DC Universe Classic Power Girl Figure', 'PrecioProducto': 27.95}, {'NombreProducto': 'Inflatable Birthday Girl Ring Toss Game', 'PrecioProducto': nan}]"
48,yu-gi-oh,"[{'NombreProducto': 'Yu-Gi-Oh! - Humanoid Slime (LON-003) - Labyrinth of Nightmare - 1st Edition - Common', 'PrecioProducto': 6.88}, {'NombreProducto': ' Yu-Gi-Oh! - Arcanite Magician/Assault Mode (CRMS-EN021) - Crimson Crisis - Unlimited Edition - Ultra Rare', 'PrecioProducto': 3.19}, {'NombreProducto': ' Yu-Gi-Oh! - Kinka-Byo TDGS-EN034 Super Rare - The Duelist Genesis', 'PrecioProducto': nan}, {'NombreProducto': 'Yu-Gi-Oh! - Right Arm of the Forbidden One (LOB-122) - Legend of Blue Eyes White Dragon - Unlimited Edition - Ultra Rare', 'PrecioProducto': 5.79}, {'NombreProducto': 'Yu-Gi-Oh! - Ekibyo Drakmord (SDWS-EN024) - Structure Deck Warriors Strike - 1st Edition - Common', 'PrecioProducto': 0.49}]"
49,stuffed,"[{'NombreProducto': 'Charlie Brown Stuffed Plush Bean Bag Toy', 'PrecioProducto': 10.46}, {'NombreProducto': 'Wild Republic Audubon Squirrel Plush Authentic Squirrel Sound, Stuffed Animal, Squirrel Toys, Gifts for Kids 5 Inches', 'PrecioProducto': 8.49}, {'NombreProducto': 'Bearington Giant Tippy Toeshoes Stuffed Animal Ballerina Teddy Bear 30&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Printed Summer Dress Outfit Teddy Bear Clothes Fit 14&quot; - 18&quot; Build-a-bear, Vermont Teddy Bears, and Make Your Own Stuffed Animals', 'PrecioProducto': nan}, {'NombreProducto': 'Wishpets Stuffed Animal - Soft Plush Toy for Kids - 8&quot; Floppy Moose Minky Supersoft', 'PrecioProducto': 8.95}]"
50,birthday,"[{'NombreProducto': 'Amscan 50th Celebration Value Pack Hanging Swirl Decorations, Birthday, 12 Ct.', 'PrecioProducto': 83.37}, {'NombreProducto': 'Inflatable Birthday Girl Ring Toss Game', 'PrecioProducto': nan}, {'NombreProducto': 'Costume Supercenter BBKIT122 The Party Continues... 50Th Birthday Standard Kit', 'PrecioProducto': nan}, {'NombreProducto': 'Anagram International Superman Man of Steel Birthday Foil Balloon, Multicolor', 'PrecioProducto': 4.79}, {'NombreProducto': 'Disney Dalmatian Puppy Happy Birthday Party Balloon Set', 'PrecioProducto': nan}]"
51,animal,"[{'NombreProducto': 'Animal Alley 11&quot; Cocker Spaniel: White/Brown', 'PrecioProducto': nan}, {'NombreProducto': 'Wild Republic Audubon Squirrel Plush Authentic Squirrel Sound, Stuffed Animal, Squirrel Toys, Gifts for Kids 5 Inches', 'PrecioProducto': 8.49}, {'NombreProducto': 'Bearington Giant Tippy Toeshoes Stuffed Animal Ballerina Teddy Bear 30&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Printed Summer Dress Outfit Teddy Bear Clothes Fit 14&quot; - 18&quot; Build-a-bear, Vermont Teddy Bears, and Make Your Own Stuffed Animals', 'PrecioProducto': nan}, {'NombreProducto': 'Yellow Rain Coat and Boots 8 Inch - 9116 Fits 8&quot; - 10&quot; bears, includes Build a Bear, The Bear Mill, and Stuff your own Animals.', 'PrecioProducto': nan}]"
52,princess,"[{'NombreProducto': 'None Disney Princess Ballet Studio', 'PrecioProducto': nan}, {'NombreProducto': ' Inflatable Princess Queen King Crowns (12 Pack) 13 1/4&quot;.', 'PrecioProducto': 14.99}, {'NombreProducto': 'Princess and the Frog Party Pack Supplies for 16 Guests', 'PrecioProducto': nan}, {'NombreProducto': 'Barbie Princess Styling Head', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Princess Fairytale Float Cinderella', 'PrecioProducto': 11.99}]"
53,color,"[{'NombreProducto': 'Maisto R/C 1:10 Scale Lamborghini Gallardo Radio Control Vehicle (Colors May Vary)', 'PrecioProducto': nan}, {'NombreProducto': 'Maisto 1:18 Scale 1957 Chevy Corvette Diecast Vehicle (Colors May Vary)', 'PrecioProducto': 29.79}, {'NombreProducto': 'RoseArt 16-Color Washable Watercolors with Brush, Packaging May Vary (DFB79)', 'PrecioProducto': 4.24}, {'NombreProducto': 'Popular Playthings, Unisex, Educational Electricity Play Activity Kit for Kids Build Electrical Circuits &amp; More, Multicolor, Ages 8 and Up', 'PrecioProducto': 28.92}, {'NombreProducto': ' Prang Products - Prang - Professional Watercolors, 8 Assorted Colors, 8/Set - Sold As 1 Each - Semi-moist transparent watercolor paints contain no wax. - Brilliant pigments mix cleanly, flow easily, and stay true. - Paint never dries out. - White, segment', 'PrecioProducto': 13.75}]"
54,fun,"[{'NombreProducto': 'Funrise Tonka Lights &amp; Sound Rescue Helicopter', 'PrecioProducto': nan}, {'NombreProducto': 'Edu Shape Tub Fun Numbers and Letters', 'PrecioProducto': 17.5}, {'NombreProducto': 'Think Fun Subtrax', 'PrecioProducto': nan}, {'NombreProducto': 'Playhut Lil Explorers Carnival Ball Zone Pit Play Tent with Twist and Fold Instant Set Up Technology Plus 3 Fun Games (Monkey Toss Game, Duck Pitching Game and Elephant Dart Game) and 50 Balls with Carry Case', 'PrecioProducto': nan}, {'NombreProducto': 'Early Learning Centre Funfair', 'PrecioProducto': nan}]"
55,wheels,"[{'NombreProducto': '5-Car Gift Pack:Hot Wheels: Crazy Croc', 'PrecioProducto': nan}, {'NombreProducto': 'Hot Wheels 1995 Kenworth Big Rig Black Truck Card 76', 'PrecioProducto': 14.71}, {'NombreProducto': '40th Anniversary Hot Wheels Super Chromes Tin with 10 Cars', 'PrecioProducto': nan}, {'NombreProducto': 'Hot Wheels Speed Racer Mach 6 Pullbax Motor For Extra Speed', 'PrecioProducto': nan}, {'NombreProducto': ' 2008 Hot Wheels New Models Red &#39;69 Ford Torino Talladega w/ 5SPs #019 (19 of 40) 1', 'PrecioProducto': 3.99}]"
56,hot,"[{'NombreProducto': '5-Car Gift Pack:Hot Wheels: Crazy Croc', 'PrecioProducto': nan}, {'NombreProducto': 'Hot Wheels 1995 Kenworth Big Rig Black Truck Card 76', 'PrecioProducto': 14.71}, {'NombreProducto': 'Present Time Wanted Puzzle Photo Frame, Silver', 'PrecioProducto': nan}, {'NombreProducto': '40th Anniversary Hot Wheels Super Chromes Tin with 10 Cars', 'PrecioProducto': nan}, {'NombreProducto': 'Hot Wheels Speed Racer Mach 6 Pullbax Motor For Extra Speed', 'PrecioProducto': nan}]"
57,world,"[{'NombreProducto': 'Wonderworld Miniature Wooden Fire Engine Vehicle Push Toy -  Movable Ladder, Driver Included, Real Rubber Tires', 'PrecioProducto': nan}, {'NombreProducto': ""Pirates of the Caribbean At World's End Jack Sparrow 12 inch figrure"", 'PrecioProducto': 69.47}, {'NombreProducto': 'Mighty World River Patrol Unit', 'PrecioProducto': nan}, {'NombreProducto': 'Wonderworld Twisty Butterfly Soft Rattle Toy (Discontinued by Manufacturer)', 'PrecioProducto': nan}, {'NombreProducto': 'The World of Cars Stamp Activity Set', 'PrecioProducto': nan}]"
58,ball,"[{'NombreProducto': 'Intex Pool Volleyball Game', 'PrecioProducto': nan}, {'NombreProducto': 'None Disney Princess Ballet Studio', 'PrecioProducto': nan}, {'NombreProducto': 'Bearington Giant Tippy Toeshoes Stuffed Animal Ballerina Teddy Bear 30&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Thumball Category Mania 4', 'PrecioProducto': 10.84}, {'NombreProducto': ' Hooray for Elmo 18&quot; Foil Balloon', 'PrecioProducto': 7.5}]"
59,cards,"[{'NombreProducto': 'Games Flash Cards', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Learning Phonics and Reading Learning Game Cards', 'PrecioProducto': nan}, {'NombreProducto': 'Glossy Wooden Poker Chip Case - Holds 500 Chips, 2 Decks of Playing Cards and Dice', 'PrecioProducto': nan}, {'NombreProducto': 'MLB Boston Red Sox Vortex Playing Cards', 'PrecioProducto': 8.98}, {'NombreProducto': 'Snowman Shaped Mini Playing Cards by USPCC', 'PrecioProducto': 1.99}]"
60,large,"[{'NombreProducto': ""Rubie's Costume Co VelmaChild-Large"", 'PrecioProducto': 24.99}, {'NombreProducto': 'Dollhouse Miniature Large Picnic Basket by Falcon Miniatures', 'PrecioProducto': nan}, {'NombreProducto': ' Fisher-Price Imaginext Large Fuzzy Dragon', 'PrecioProducto': 44.99}, {'NombreProducto': ' Redcat Racing Single Speed Gear Set, X-Large', 'PrecioProducto': 22.94}, {'NombreProducto': 'My Pillow Pet Lady Bug - Large (Pink And Purple)', 'PrecioProducto': 23.49}]"
61,dolls,"[{'NombreProducto': ""Dr Seuss Cat in the Hat Plush Thing 1 and Thing 2 Dolls from Kohl's"", 'PrecioProducto': 39.5}, {'NombreProducto': 'Fits American Dolls Black Doll Sneakers, 1 Pr. of 18 Inch Doll Kicks', 'PrecioProducto': 6.95}, {'NombreProducto': '(BLOW OUT!)** RUBY ROSE ** NEW Classy Winter Lapel Jacket and Black Pleat Skirt w/Red Bow-Tie Hairpin ~ Fits 18&quot; American Girl Dolls', 'PrecioProducto': nan}, {'NombreProducto': 'Little Apple Dolls Ianua', 'PrecioProducto': 149.0}, {'NombreProducto': 'The Wishlist Store Tiara Crown For American Girl Doll and 18 Inch Dolls ~ Great for Elsa too !', 'PrecioProducto': 7.95}]"
62,lego,"[{'NombreProducto': 'LEGO Star Wars: Battle Droid Carrier (7126)', 'PrecioProducto': 84.42}, {'NombreProducto': 'Lego 4655 Junior octane gas station (japan import)', 'PrecioProducto': nan}, {'NombreProducto': 'LEGO Bionicle Gali (8533)', 'PrecioProducto': 72.88}, {'NombreProducto': 'LEGO Duplo Basic Bricks (80 Pcs.) (Discontinued by manufacturer)', 'PrecioProducto': nan}, {'NombreProducto': 'Lego 4 Basic Bricks - 650 pcs', 'PrecioProducto': nan}]"
63,board,"[{'NombreProducto': 'Parker Brothers Hugga Bunch Board Game', 'PrecioProducto': nan}, {'NombreProducto': 'Disney High School Musical 3 CD Board Game', 'PrecioProducto': nan}, {'NombreProducto': 'Standard Vinyl Chess Board - 20&quot; Red', 'PrecioProducto': nan}, {'NombreProducto': '100 DOMAGRON 2x2 Premium Cardboard Mylar Coin Holders SMALL DOLLARS', 'PrecioProducto': nan}, {'NombreProducto': 'Anime Girl 91 Playmats Custom Made Playmat Play Mat Game Desk Table Computer Keyboard iPad Tablets Mats Pad', 'PrecioProducto': nan}]"
64,pieces,"[{'NombreProducto': 'Dino Chess - pieces shapped like your favorite dinosaur fossil heads! (Age 5+)', 'PrecioProducto': nan}, {'NombreProducto': 'Learning Resources Giant Foam Floor Pattern Blocks, 49 Pieces', 'PrecioProducto': 42.95}, {'NombreProducto': 'Standard Club Plastic Chess Set Black &amp; Ivory Pieces - 3.75&quot; King', 'PrecioProducto': nan}, {'NombreProducto': 'Erector 15 Model Set - 252 Pieces', 'PrecioProducto': 70.5}, {'NombreProducto': 'Rainbow Island Schmidt Jigsaw Puzzle 1000 pieces fantasy puzzle 59276', 'PrecioProducto': nan}]"
65,american,"[{'NombreProducto': ""&quot;Molly's Route 66 Accessories&quot; for 18&quot; American Girl Doll"", 'PrecioProducto': 66.95}, {'NombreProducto': 'Deck: Native American Tarot by Gonzalez, Magda Weck (DNATAME0TA)', 'PrecioProducto': nan}, {'NombreProducto': 'Tweeters Mobile by North American Bear Co. (3157)', 'PrecioProducto': 37.97}, {'NombreProducto': 'North American Bear Company My Own Monster Yucky - Jumbo Size', 'PrecioProducto': 10.99}, {'NombreProducto': 'Big Plush American Made Giant Stuffed Bunny 60 Inch Soft 5 Foot Rabbit Made in USA', 'PrecioProducto': nan}]"
66,light,"[{'NombreProducto': 'Funrise Tonka Lights &amp; Sound Rescue Helicopter', 'PrecioProducto': nan}, {'NombreProducto': 'TOP GUN George W. Bush Action Figure in Flight Suit', 'PrecioProducto': 54.99}, {'NombreProducto': 'Grateful Dead Bean Bear Lovelight Bear By Liquid Blue', 'PrecioProducto': 17.99}, {'NombreProducto': ' Indie Spotlight Comic Book Heroes The Maxx', 'PrecioProducto': nan}, {'NombreProducto': 'Twilight Patch &quot;Twilight&quot;', 'PrecioProducto': nan}]"
67,bag,"[{'NombreProducto': 'Charlie Brown Stuffed Plush Bean Bag Toy', 'PrecioProducto': 10.46}, {'NombreProducto': ' LIMITED EDITION Cabbage Patch Kids 25th Anniversary Doll', 'PrecioProducto': nan}, {'NombreProducto': ""Big Blast Matt Wegner's MAGE The Hero Defined '98 Premiere Series 8 Inch Tall Action Figure - Kevin Matchstick with Magic Glowing Bat, Alternate Set of Hands, Mage Magicard, Cloth Jacket and Bag"", 'PrecioProducto': 24.99}, {'NombreProducto': 'Loftus International Loftus Bag of Creepy Realistic 2&quot; Cockroaches Prank Decoration Pack, Black Novelty Item', 'PrecioProducto': 4.98}, {'NombreProducto': 'Disney Nemo Mini Bean Bag Plush - Small - 9&quot;', 'PrecioProducto': 21.97}]"
68,dragon,"[{'NombreProducto': 'Dragon Models USA 6146 1/35 SS Sturmpionier Eastern Front 1942, 6146', 'PrecioProducto': 7.92}, {'NombreProducto': 'Max Protection Deck Box Dragon Mistress', 'PrecioProducto': nan}, {'NombreProducto': ' Fisher-Price Imaginext Large Fuzzy Dragon', 'PrecioProducto': 44.99}, {'NombreProducto': 'Dragon Ball Z Action Figure Frieza The Saga Continues (1991)', 'PrecioProducto': 61.0}, {'NombreProducto': 'Dragon Models 1/3 G-17 w/Tactical Light (Olive Drab) - Pre-assembled Firearm', 'PrecioProducto': nan}]"
69,rare,"[{'NombreProducto': '1993 - ERTL / DC Comics - Batman : The Animated Series - Robin - 2 Inch Die Cast Metal Figure - w/ Collector Sticker - #2470 - Out of Production - New - Mint - Rare - Collectible', 'PrecioProducto': 17.91}, {'NombreProducto': 'FJ-708A Infrared 2ch Micro RC Helicopter', 'PrecioProducto': nan}, {'NombreProducto': 'YuGiOh Duelist Pack Yugi Single Card Exchange DPYG-EN021 Rare [Toy]', 'PrecioProducto': nan}, {'NombreProducto': ' Yu-Gi-Oh! - Arcanite Magician/Assault Mode (CRMS-EN021) - Crimson Crisis - Unlimited Edition - Ultra Rare', 'PrecioProducto': 3.19}, {'NombreProducto': ' Yu-Gi-Oh! - Kinka-Byo TDGS-EN034 Super Rare - The Duelist Genesis', 'PrecioProducto': nan}]"
70,plastic,"[{'NombreProducto': 'Standard Club Plastic Chess Set Black &amp; Ivory Pieces - 3.75&quot; King', 'PrecioProducto': nan}, {'NombreProducto': 'American Plastic Toys Sweet Petite Trike, Pink', 'PrecioProducto': 19.97}, {'NombreProducto': ""Modiano Texas Poker Hold'em 100% Plastic Playing Cards, Jumbo Index, Poker Wide Size"", 'PrecioProducto': 9.99}, {'NombreProducto': 'Disney / Pixar CARS 2 Movie Exclusive 148 Die Cast Car In Plastic Case Miles Axlerod', 'PrecioProducto': nan}, {'NombreProducto': 'Revell Acrylic Paint/Glue/Brush Set Plastic Model Kit (85-3836)', 'PrecioProducto': 3.8}]"
71,games,"[{'NombreProducto': 'Games Flash Cards', 'PrecioProducto': nan}, {'NombreProducto': 'Koplow Games KOP12622 Double', 'PrecioProducto': 6.0}, {'NombreProducto': 'Paul Lamond Games - Alex Beards Impossible Puzzles - Audience', 'PrecioProducto': nan}, {'NombreProducto': 'Tara Toys Party Destination 208795 Uno Mini Games', 'PrecioProducto': 8.02}, {'NombreProducto': 'Playhut Lil Explorers Carnival Ball Zone Pit Play Tent with Twist and Fold Instant Set Up Technology Plus 3 Fun Games (Monkey Toss Game, Duck Pitching Game and Elephant Dart Game) and 50 Balls with Carry Case', 'PrecioProducto': nan}]"
72,costume,"[{'NombreProducto': ""Rubie's Costume Co VelmaChild-Large"", 'PrecioProducto': 24.99}, {'NombreProducto': ""Dreamworks Monsters Vs. Aliens Child's Deluxe Dr. Cockroach Costume, Child Small"", 'PrecioProducto': nan}, {'NombreProducto': 'Holografix Lizard Eyes Costume Glasses', 'PrecioProducto': nan}, {'NombreProducto': 'Mystery House Teen Panda Costume', 'PrecioProducto': 14.99}, {'NombreProducto': 'Costume Supercenter BBKIT122 The Party Continues... 50Th Birthday Standard Kit', 'PrecioProducto': nan}]"
73,exclusive,"[{'NombreProducto': ""Buffy The Vampire Slayer/Angel AFX Exclusive 'Just Rewards' Spike Action Figure"", 'PrecioProducto': 23.99}, {'NombreProducto': 'Star Wars Pocketmodel Trading Card Game Exclusive Imperial Star Destroyer Power-Up Pack by Webkinz', 'PrecioProducto': 8.95}, {'NombreProducto': 'Mortal Kombat: Shaolin Monks Goro (Toyrocket Exclusive) Action Figure', 'PrecioProducto': nan}, {'NombreProducto': 'Wall-E Exclusive 4 Inch Eve Figurine', 'PrecioProducto': 79.99}, {'NombreProducto': 'Disney / Pixar CARS 2 Movie Exclusive 148 Die Cast Car In Plastic Case Miles Axlerod', 'PrecioProducto': nan}]"
74,battery,"[{'NombreProducto': 'Venom 10C 2S 1600mAh 7.4 Flat Receiver Pack LiPo Battery', 'PrecioProducto': nan}, {'NombreProducto': 'Thunder Power RC 160mAh 1-Cell/1S 3.7V G6 Pro Lite 25C LiPo Battery with Ultra-Micro Connector', 'PrecioProducto': 15.98}, {'NombreProducto': '1/10 Rally 4WD * BATTERY WALL CHARGER * 8.4v 3000MAH NiMH radio box Traxxas 7407', 'PrecioProducto': nan}, {'NombreProducto': 'JUST LIKE MOM BATTERY OPERATED BLENDER WITH GLASS AND SPOON', 'PrecioProducto': nan}, {'NombreProducto': ""My Lovely Baby 12 Battery Operated Toy Baby Doll w/ Carrying Crib, Outfit, Says 'Mama' and 'Baba', Crying, Laughing Sounds"", 'PrecioProducto': nan}]"
75,vehicle,"[{'NombreProducto': 'Wonderworld Miniature Wooden Fire Engine Vehicle Push Toy -  Movable Ladder, Driver Included, Real Rubber Tires', 'PrecioProducto': nan}, {'NombreProducto': '2002 GMC Denali 1:18 Scale Die-Cast Vehicle - Two-Tone Red/Silver', 'PrecioProducto': nan}, {'NombreProducto': 'Maisto R/C 1:10 Scale Lamborghini Gallardo Radio Control Vehicle (Colors May Vary)', 'PrecioProducto': nan}, {'NombreProducto': 'Maisto 1:18 Scale 1957 Chevy Corvette Diecast Vehicle (Colors May Vary)', 'PrecioProducto': 29.79}, {'NombreProducto': 'The Dark Knight Batman Stealth Launch Batmoblie Vehicle', 'PrecioProducto': 99.99}]"
76,truck,"[{'NombreProducto': 'Norscot Cat 777D Off-Highway Truck 1:50', 'PrecioProducto': 106.9}, {'NombreProducto': 'Wader Basics Tow Truck', 'PrecioProducto': 14.99}, {'NombreProducto': 'Hot Wheels 1995 Kenworth Big Rig Black Truck Card 76', 'PrecioProducto': 14.71}, {'NombreProducto': '21572 1/64 Monster Jam Pull-Back Truck Asst (12)', 'PrecioProducto': nan}, {'NombreProducto': '1993 - Tyco Toys Inc - Matchbox Originals - Authentic Recreations Matchbox Early Vehhicles - No.17A / Matchbox Removals Service - Blue Truck - Die Cast Metal - 1:64 Scale - Collectors Series III - MOC - Out of Production - Limited Edition - Collectible', 'PrecioProducto': 12.0}]"
77,size,"[{'NombreProducto': 'North American Bear Company My Own Monster Yucky - Jumbo Size', 'PrecioProducto': 10.99}, {'NombreProducto': ""Modiano Texas Poker Hold'em 100% Plastic Playing Cards, Jumbo Index, Poker Wide Size"", 'PrecioProducto': 9.99}, {'NombreProducto': 'KIVA Hideaway Hat, Black, One Size', 'PrecioProducto': nan}, {'NombreProducto': 'Forum Novelties Oversized Jumbo Sunglasses', 'PrecioProducto': 7.69}, {'NombreProducto': 'National Geographic Cheetah Plush - Large Size', 'PrecioProducto': 71.94}]"
78,building,"[{'NombreProducto': 'FaceMaker Face-Building Blocks by Miller Goodman', 'PrecioProducto': 75.0}, {'NombreProducto': ""K'NEX Sorcerer's Eclipse Roller Coaster Building Set"", 'PrecioProducto': nan}, {'NombreProducto': 'LEGO Hero Factory Bulk Drill Machine 44025 Building Set', 'PrecioProducto': 29.99}, {'NombreProducto': 'BRICTEK 19012 Gray Roof Tiles and 19015 Gray Baseplates Building Blocks (Compatible with Legos) with Block Remover &amp; 2 Figurines', 'PrecioProducto': nan}, {'NombreProducto': ""K'NEX Land Rocket Building Set"", 'PrecioProducto': 18.87}]"
