,PalabraClave,Recomendaciones
42,gift,"[{'NombreProducto': 'Liz Claiborne Collection Perfume 5 Piece Miniature Gift Set for Women, 0.5 Ounce', 'PrecioProducto': nan}, {'NombreProducto': 'Brand New In Box Enigma By Alexandra De Markoff 3 PIECE Gift Set for Women', 'PrecioProducto': nan}, {'NombreProducto': 'Bath &amp; Body Works CO Bigelow Variety Travel Gift Box including Mentha Body Wash, Lemon Body Cream, Quince Hand Lotion, Soap Free Hand Cleanser, Mentha Lip Shine, and a $5 Gift Card!', 'PrecioProducto': nan}, {'NombreProducto': ""Macy's Skincare, Phebo Soap Bar Trio, Brisa Tropical * Christmas / Birthday Gift Set"", 'PrecioProducto': nan}, {'NombreProducto': '3 Swords Germany &ndash; brand quality 8 piece manicure pedicure grooming kit set for professional finger &amp; toe nail care scissors clipper fashion leather case in gift box, Made in Solingen Germany (956415)', 'PrecioProducto': nan}]"
43,long,"[{'NombreProducto': 'Manhattan 14376 Long Swing Mascara Black by Manhattan', 'PrecioProducto': nan}, {'NombreProducto': 'NEW fashion HOT sexy Long light Blonde Straight Anime cosplay wigs party Masquerade girls 50CM', 'PrecioProducto': nan}, {'NombreProducto': 'Dr. Robert Rey Sensual Solutions All Day Long [Misc.]', 'PrecioProducto': 39.95}, {'NombreProducto': 'Natural Special Long Wavy Curly Light Brown Fluffy Party Wig Daily Hair Wig 5 different colors(HMZ-233 AG))', 'PrecioProducto': nan}, {'NombreProducto': ""Fashion Girl's Long BLACK Wave Hair Wig Party Full Wig jf010048"", 'PrecioProducto': nan}]"
44,professional,"[{'NombreProducto': 'KIEHLS ORIGINAL MUSK EDT SPRAY 3.4 OZ UNBOXEDUNISEX Genuine Brand Professional Makeup Result', 'PrecioProducto': nan}, {'NombreProducto': 'LUXOR Professional Power-Mag 5X Acrylic Stand Magnifying Mirror 1825', 'PrecioProducto': nan}, {'NombreProducto': 'Conair 80014N 6-1/2"" Professional Barber Shears', 'PrecioProducto': 8.99}, {'NombreProducto': '3 Swords Germany &ndash; brand quality 8 piece manicure pedicure grooming kit set for professional finger &amp; toe nail care scissors clipper fashion leather case in gift box, Made in Solingen Germany (956415)', 'PrecioProducto': nan}, {'NombreProducto': 'Artiba Professional Cosmetics Mineral Foundation HONEY', 'PrecioProducto': nan}]"
45,cosmetic,"[{'NombreProducto': 'Artiba Professional Cosmetics Mineral Foundation HONEY', 'PrecioProducto': nan}, {'NombreProducto': 'Veris Dead Sea Natural Cosmetics, Cellular Repair Cream SPF 25 for All Skin Types', 'PrecioProducto': nan}, {'NombreProducto': 'Lockable Makeup Cosmetic Aluminum Storage Case Box W Tiers', 'PrecioProducto': nan}, {'NombreProducto': 'M.S New 32 PCS Cosmetic Makeup Brush Set Kit With Case Ideal For Both Professionals and Beginners', 'PrecioProducto': nan}, {'NombreProducto': 'Sale!Eva Cosmetics Unique Honey Cream for Normal Skin', 'PrecioProducto': nan}]"
46,travel,"[{'NombreProducto': 'No Nix Astringent Styptic Pencil, Travel Size - 12 ct, Pack of 3', 'PrecioProducto': nan}, {'NombreProducto': 'Bath &amp; Body Works CO Bigelow Variety Travel Gift Box including Mentha Body Wash, Lemon Body Cream, Quince Hand Lotion, Soap Free Hand Cleanser, Mentha Lip Shine, and a $5 Gift Card!', 'PrecioProducto': nan}, {'NombreProducto': 'SEPHORA COLLECTION Classic Retractable Travel Powder Brush #51', 'PrecioProducto': nan}, {'NombreProducto': 'Perricone No Foundation Foundation, Travel Size, .25 oz w/ spf 30', 'PrecioProducto': nan}, {'NombreProducto': 'H-One Ceramic 0.75 Inch Flat Iron Mini Hair Straightener for Short Hair and Travel Use, Temperature Control Switch, Auto Shut-off, Black', 'PrecioProducto': nan}]"
47,organic,"[{'NombreProducto': 'Earth Mama-Angel Baby Organic Labor Ease Kit, 1 kit', 'PrecioProducto': nan}, {'NombreProducto': ""Niki's Organic Original Reflexology Balm 50ml"", 'PrecioProducto': nan}, {'NombreProducto': 'Caribbean Joe Organic Pleasure Conditioner for Dry-Colored Hair, 13.0 Ounce', 'PrecioProducto': nan}, {'NombreProducto': 'Peppermint Water Organic Facial Toner 100 ml by Suti', 'PrecioProducto': nan}, {'NombreProducto': 'Lusti Organics Naturals Olive Oil Hair Sheen 12 Oz (3 Bottles)', 'PrecioProducto': 26.88}]"
48,facial,"[{'NombreProducto': 'Dove Exfoliating Face Care Daily Facial Cleansing Pillows - 14 Each', 'PrecioProducto': nan}, {'NombreProducto': 'Bremenn Labs Facial Spider Vein Formula', 'PrecioProducto': nan}, {'NombreProducto': 'Red Salon Stool Chair Facial Tattoo Beauty Mobile Salon ABS Bar Hydraulic New', 'PrecioProducto': nan}, {'NombreProducto': 'Valence 40 Ball Facial Wand', 'PrecioProducto': 28.25}, {'NombreProducto': 'Bellabaci Cups Anti-Aging Facial Chinese Cupping Massage System - Removes Puffy Eyes, Reduce and Prevent Wrinkles - Anti Aging Silicone Facial Massage Cups', 'PrecioProducto': 39.0}]"
49,reg,"[{'NombreProducto': ' Precision Medical Inc. Easy Dial Regulator ', 'PrecioProducto': nan}, {'NombreProducto': 'Imprintx26regx3b Comfort Mats 910 CumulusPRO Commercial Grade Area Mat Anti-Fatigue Comfort Mat', 'PrecioProducto': 135.33}, {'NombreProducto': 'VITAL Bare Science&reg; CALIFORNIA TAN New 2013 8oz', 'PrecioProducto': nan}, {'NombreProducto': 'NCAA Oregon State Beavers Rhinestone Logo Anklet', 'PrecioProducto': nan}, {'NombreProducto': 'Dawnmist&reg; Roll-on Antiperspirant Deodorant- White Bottle (Case of 96)', 'PrecioProducto': 44.04}]"
50,gold,"[{'NombreProducto': 'Edwin Jagger Money Clip, Gold Plated, BB176G', 'PrecioProducto': nan}, {'NombreProducto': 'Joico ICE Hair Spiker Colorz Metallix Bling Bling Gold 1.69 fl. oz. (50 ml)', 'PrecioProducto': 15.01}, {'NombreProducto': 'Australian Gold Almost Famous Darkest Triple Bronzer with Hemp Tanning Lotion 8.5 oz.', 'PrecioProducto': nan}, {'NombreProducto': 'JE249 Fashion Gold Ring, Polished Stainless Steel Leaf Ring Jewelry, Sparkling!', 'PrecioProducto': nan}, {'NombreProducto': 'Versatile Four Stunning Crystal Hearts 18k Plated White Gold Necklace--Perfect for Every Occasion, Valentines, Wedding, Holidays, Gift for Wife, Girlfriend, Bff, Sister, Bridesmaids-- Arrives in Gift Box', 'PrecioProducto': nan}]"
51,bath,"[{'NombreProducto': 'Club Atsuatsu bathing water 25g * 5 capsule', 'PrecioProducto': 23.35}, {'NombreProducto': 'Balnetar Therapeutic Tar Bath 7.5 oz', 'PrecioProducto': nan}, {'NombreProducto': 'Spa Sister Terry Bath Pillow with Embroidered Dots - Green', 'PrecioProducto': nan}, {'NombreProducto': 'Bath &amp; Body Works CO Bigelow Variety Travel Gift Box including Mentha Body Wash, Lemon Body Cream, Quince Hand Lotion, Soap Free Hand Cleanser, Mentha Lip Shine, and a $5 Gift Card!', 'PrecioProducto': nan}, {'NombreProducto': ' Splash Bath Essentials Softee Bath Pillow (11.5&quot; X 7.5&quot; X 2.25&quot;)', 'PrecioProducto': 11.99}]"
52,polish,"[{'NombreProducto': 'Bare Escentuals Buxom Lips Lip Polish Gloss Bambi NEW [Health and Beauty]', 'PrecioProducto': 39.95}, {'NombreProducto': 'Nail Art Nailart Polish Stamping Manicure Image Plates Accessories Set Kit 20 pieces', 'PrecioProducto': nan}, {'NombreProducto': 'Brucci Nail Polish (58 mono blue)', 'PrecioProducto': nan}, {'NombreProducto': 'Piggy Paint Nail Polish - Jazz It Up - 0.5 oz', 'PrecioProducto': nan}, {'NombreProducto': 'JE249 Fashion Gold Ring, Polished Stainless Steel Leaf Ring Jewelry, Sparkling!', 'PrecioProducto': nan}]"
53,mask,"[{'NombreProducto': 'Coconut Lips- 1 Pack (3 Masks)', 'PrecioProducto': nan}, {'NombreProducto': 'GamARde Nutrition Intense Gentle Mask (Dry to very dry skins) 1.4oz, 40g', 'PrecioProducto': nan}, {'NombreProducto': '2 Pcs Head Cartoon Print Sleeping Eye Patch Mask Beige', 'PrecioProducto': nan}, {'NombreProducto': 'FOREVER YUNG 2 Pcs Dotted Elastic Straps Dust Proof Earloop Face Mask Black White', 'PrecioProducto': nan}, {'NombreProducto': 'FOREVER YUNG Elastic Hand Strap Travel Sleep Eyeshade Dark Blue Eye Mask Eyeshade', 'PrecioProducto': nan}]"
54,shampoo,"[{'NombreProducto': 'Jw Shampoo, hair care &amp; scalp treatment from natural resources', 'PrecioProducto': nan}, {'NombreProducto': 'Shampoo Beer with Oak Bark Dandruff', 'PrecioProducto': nan}, {'NombreProducto': 'Alterna Hemp Sulfate Free Hydrate Shampoo 1.7 Fl &amp; Conditioner 1.7 Fl Set', 'PrecioProducto': nan}, {'NombreProducto': 'Kola Ginger &amp; Shea Daily Fortifying Shampoo', 'PrecioProducto': nan}, {'NombreProducto': 'Betty Dain Circles Print Shampoo Cape, Silver', 'PrecioProducto': nan}]"
55,brown,"[{'NombreProducto': 'A Size Above Big &amp; Tall Vented Mesh Back Barber Vest, Chocolate Brown, 3X', 'PrecioProducto': nan}, {'NombreProducto': 'Maybelline Sky High Curves Washable Mascara, Brownish Black 402 - 0.16 fl. oz.', 'PrecioProducto': nan}, {'NombreProducto': 'Merben International Medium Texture Sisal Body Brush with Brown Cord Handle For Dry or Wet Use, 9&quot; Length', 'PrecioProducto': 27.99}, {'NombreProducto': 'Set of 3 Bumpits Hair Volumizing Inserts - Dark Brown', 'PrecioProducto': nan}, {'NombreProducto': 'Natural Special Long Wavy Curly Light Brown Fluffy Party Wig Daily Hair Wig 5 different colors(HMZ-233 AG))', 'PrecioProducto': nan}]"
56,colors,"[{'NombreProducto': 'Natural Special Long Wavy Curly Light Brown Fluffy Party Wig Daily Hair Wig 5 different colors(HMZ-233 AG))', 'PrecioProducto': nan}, {'NombreProducto': 'L.A. Colors Matte Lipstick 305 Blackberry', 'PrecioProducto': nan}, {'NombreProducto': 'DAYISS&reg; Cool Mens Boys New Korean Style Short Hair Party Cosplay Wig 3 Colors Free Shipping (Black)', 'PrecioProducto': nan}, {'NombreProducto': 'Kuul Hair Coloring Cream Funny Colors Rojo/Red', 'PrecioProducto': nan}, {'NombreProducto': '11 Colors Glitter Shimmer Builder Gel UV Gel for False Tips Extension Manicure', 'PrecioProducto': 19.98}]"
57,crystal,"[{'NombreProducto': 'SparklyCrystal Bridal Wedding Prom Tiara With Teardrop Crystal 44468', 'PrecioProducto': nan}, {'NombreProducto': 'Body Spa High Pedicure Salt Crystals Peppermint 36oz', 'PrecioProducto': nan}, {'NombreProducto': 'Versatile Four Stunning Crystal Hearts 18k Plated White Gold Necklace--Perfect for Every Occasion, Valentines, Wedding, Holidays, Gift for Wife, Girlfriend, Bff, Sister, Bridesmaids-- Arrives in Gift Box', 'PrecioProducto': nan}, {'NombreProducto': 'Charm Fashion Crystal Rhinestone Bridal Hair Clip Barrettes,Champagne', 'PrecioProducto': nan}, {'NombreProducto': 'Pair of Crystal Hairpins NM86300-1blueAB', 'PrecioProducto': 4.99}]"
58,pure,"[{'NombreProducto': 'Pure Poison By Christian Dior For Women. Moisturizing Perfumed Shower 6.8 Oz.', 'PrecioProducto': nan}, {'NombreProducto': 'Jojoba Oil 100% Pure 16 oz By HalalEveryDay', 'PrecioProducto': 20.01}, {'NombreProducto': 'Protective Day Cream with Cynergy TK Keratin by Pure Source', 'PrecioProducto': nan}, {'NombreProducto': 'Oil, Tea Tree, 100% Pure, 1 oz.', 'PrecioProducto': nan}, {'NombreProducto': '100% Pure NEW!! Tahiti (Coconut/Vanilla) MINI scrub - each', 'PrecioProducto': nan}]"
59,tattoo,"[{'NombreProducto': '72 SpongeBob SquarePants Tattoos', 'PrecioProducto': nan}, {'NombreProducto': 'SkinCandy Blacklight 8 Color Rack 1oz Bottles Tattoo Ink Set Kit', 'PrecioProducto': nan}, {'NombreProducto': '48 Dora the Explorer Temporary Tattoos - 12 individual packs of 4 each', 'PrecioProducto': nan}, {'NombreProducto': 'Red Salon Stool Chair Facial Tattoo Beauty Mobile Salon ABS Bar Hydraulic New', 'PrecioProducto': nan}, {'NombreProducto': 'Knee High Length Socks Tattoo Tights Pantyhose Stockings (Bunny Style)', 'PrecioProducto': nan}]"
60,hand,"[{'NombreProducto': 'Oral-B Interdental Toothbrush Starter Kit 3 Snap- Lock Heads 1 Handle', 'PrecioProducto': nan}, {'NombreProducto': 'Avalon Natural Products - Lavender Hand &amp; Body Lotion, 12 fl oz lotion', 'PrecioProducto': nan}, {'NombreProducto': 'Bath &amp; Body Works CO Bigelow Variety Travel Gift Box including Mentha Body Wash, Lemon Body Cream, Quince Hand Lotion, Soap Free Hand Cleanser, Mentha Lip Shine, and a $5 Gift Card!', 'PrecioProducto': nan}, {'NombreProducto': 'Merben International Medium Texture Sisal Body Brush with Brown Cord Handle For Dry or Wet Use, 9&quot; Length', 'PrecioProducto': 27.99}, {'NombreProducto': 'NO-GERMS FOAM HAND SANITIZER Size: 210 ML', 'PrecioProducto': 27.4}]"
61,wig,"[{'NombreProducto': 'Wigo Illusion Curling Iron 3/4&quot; ****NOT REFURBISHED', 'PrecioProducto': nan}, {'NombreProducto': 'NEW fashion HOT sexy Long light Blonde Straight Anime cosplay wigs party Masquerade girls 50CM', 'PrecioProducto': nan}, {'NombreProducto': 'Natural Special Long Wavy Curly Light Brown Fluffy Party Wig Daily Hair Wig 5 different colors(HMZ-233 AG))', 'PrecioProducto': nan}, {'NombreProducto': ""Fashion Girl's Long BLACK Wave Hair Wig Party Full Wig jf010048"", 'PrecioProducto': nan}, {'NombreProducto': '24&quot; Straight Multi - Color Black &amp; Red Flat Bang Lolita Cosplay Wig Ayamo', 'PrecioProducto': nan}]"
62,ring,"[{'NombreProducto': 'No Nix Astringent Styptic Pencil, Travel Size - 12 ct, Pack of 3', 'PrecioProducto': nan}, {'NombreProducto': 'Pedifix Pediplast Advanced Moldable Footcare Compound 1 Jar Compound (400 Grams) 4 Tubes Curing - Model 8002 - Each', 'PrecioProducto': 146.99}, {'NombreProducto': 'Warriors of Harad (Boxed Miniatures for The Lord of the Rings Strategy Battle Game)', 'PrecioProducto': nan}, {'NombreProducto': 'Secret Sheer Dry Solid Antiperspirant &amp; Deodorant, Spring Breeze - 2.6 oz', 'PrecioProducto': 5.4}, {'NombreProducto': 'Clynol Q10 Boost Fortify Restoring Treatment 200ml', 'PrecioProducto': 68.69}]"
63,lipstick,"[{'NombreProducto': 'Jordana Matte Lipstick 18 Cafe', 'PrecioProducto': 9.99}, {'NombreProducto': 'Rimmel Lasting Finish Lipstick Sugar Plum', 'PrecioProducto': 20.91}, {'NombreProducto': 'Prestige Lipstick Melba (CL-95A)', 'PrecioProducto': nan}, {'NombreProducto': 'Rimmel London Lasting Finish Lipstick #077 Asia', 'PrecioProducto': 11.0}, {'NombreProducto': 'Jordana Lipstick 076 Cranberry', 'PrecioProducto': nan}]"
64,light,"[{'NombreProducto': 'Fantasia Color Glosser Natural Highlights 5oz (Blondes)', 'PrecioProducto': nan}, {'NombreProducto': 'Prestige Light Response Self-Adjusting Undereye Concealer FC-15 Caramel', 'PrecioProducto': nan}, {'NombreProducto': 'B-Natural Color Highlight (Soft Bronze)', 'PrecioProducto': 6.0}, {'NombreProducto': 'NEW fashion HOT sexy Long light Blonde Straight Anime cosplay wigs party Masquerade girls 50CM', 'PrecioProducto': nan}, {'NombreProducto': 'Liquid Latex Body Paint Kit - Black Light/Fluorescent', 'PrecioProducto': 52.82}]"
65,clear,"[{'NombreProducto': 'Secret Scent Expressions Clear Gel Antiperspirant &amp; Deodorant Passionista Fruit Scent 2.7 Oz (Pack of 2)', 'PrecioProducto': nan}, {'NombreProducto': 'Clear Rhinestone Scissor Headband', 'PrecioProducto': nan}, {'NombreProducto': 'Senna Cosmetics Brow Fix X, Clear', 'PrecioProducto': nan}, {'NombreProducto': 'Lace Kenzola Hair Ties for Thick Hair Women &amp; Girls (30pc , Clear Fluorescence Colour)', 'PrecioProducto': nan}, {'NombreProducto': 'NYC Nail Polish Expert Last- So Clear! 271', 'PrecioProducto': nan}]"
66,clip,"[{'NombreProducto': 'Edwin Jagger Money Clip, Gold Plated, BB176G', 'PrecioProducto': nan}, {'NombreProducto': 'Oster Teqie Clipper/trimmer in Atomic Kiwi Color', 'PrecioProducto': nan}, {'NombreProducto': 'Revlon Toenail Clip with Catcher', 'PrecioProducto': nan}, {'NombreProducto': '3 Swords Germany &ndash; brand quality 8 piece manicure pedicure grooming kit set for professional finger &amp; toe nail care scissors clipper fashion leather case in gift box, Made in Solingen Germany (956415)', 'PrecioProducto': nan}, {'NombreProducto': 'EKG Thermal Paper for the Burdick Eclipse', 'PrecioProducto': 27.95}]"
67,collection,"[{'NombreProducto': 'Liz Claiborne Collection Perfume 5 Piece Miniature Gift Set for Women, 0.5 Ounce', 'PrecioProducto': nan}, {'NombreProducto': 'SEPHORA COLLECTION Classic Retractable Travel Powder Brush #51', 'PrecioProducto': nan}, {'NombreProducto': 'QFitt Collection Large Spandex Stretch Cap. Black [Misc.]', 'PrecioProducto': 9.75}, {'NombreProducto': 'Logo Silver Shear Collection #212 by Cricket', 'PrecioProducto': nan}, {'NombreProducto': 'Collection 2000 Cream Puff Moisturising Lip Cream 5ml-1 Cotton Candy', 'PrecioProducto': 19.2}]"
68,style,"[{'NombreProducto': 'Style Sexy Hair Control Hard up Gel, 5.1 oz', 'PrecioProducto': 16.17}, {'NombreProducto': 'RED LEATHER PANDORA STYLE CHARM BRACELET 20CM (8&quot;)', 'PrecioProducto': nan}, {'NombreProducto': '2012 fashion style nail art nail decals Fashion French Nail stickers cobwebs by YiMei', 'PrecioProducto': nan}, {'NombreProducto': 'DAYISS&reg; Cool Mens Boys New Korean Style Short Hair Party Cosplay Wig 3 Colors Free Shipping (Black)', 'PrecioProducto': nan}, {'NombreProducto': 'Knee High Length Socks Tattoo Tights Pantyhose Stockings (Bunny Style)', 'PrecioProducto': nan}]"
69,bar,"[{'NombreProducto': 'Stars &amp; Stripes Gait Belts BARIATRIC METAL BUCKLE', 'PrecioProducto': 21.99}, {'NombreProducto': 'Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (250 grams) - Linden', 'PrecioProducto': 10.32}, {'NombreProducto': 'France Luxe Little Sophisticate Barrette - Nacro Black', 'PrecioProducto': nan}, {'NombreProducto': 'Odwalla Nourishing Food Bar Super Protein Box of 15 - 2.2 oz', 'PrecioProducto': nan}, {'NombreProducto': 'Elegant Touch False Nails - Totally Bare - 001 (square)', 'PrecioProducto': nan}]"
70,treatment,"[{'NombreProducto': 'Kate Somerville Deep Tissue Repair Cream with Peptide K8 - Anti-Aging Wrinkle Treatment (1 Fl. Oz.)', 'PrecioProducto': 150.0}, {'NombreProducto': 'Exuviance Intensive Eye Treatment Pads', 'PrecioProducto': nan}, {'NombreProducto': 'Clynol Q10 Boost Fortify Restoring Treatment 200ml', 'PrecioProducto': 68.69}, {'NombreProducto': 'Jw Shampoo, hair care &amp; scalp treatment from natural resources', 'PrecioProducto': nan}, {'NombreProducto': 'DERMELECT Smooth Upper Lip and Perioral Anti-Aging Treatment (.5 oz)', 'PrecioProducto': nan}]"
71,dark,"[{'NombreProducto': '9 Piece Smart Cover-Up Starter Kit (Dark)', 'PrecioProducto': nan}, {'NombreProducto': ' Palmer&rsquo;s Skin Success Anti-Dark Spot Complexion Soap Bar, for All Skin Types, 3.5 oz. (Pack of 12)', 'PrecioProducto': 27.0}, {'NombreProducto': 'Australian Gold Almost Famous Darkest Triple Bronzer with Hemp Tanning Lotion 8.5 oz.', 'PrecioProducto': nan}, {'NombreProducto': 'Set of 3 Bumpits Hair Volumizing Inserts - Dark Brown', 'PrecioProducto': nan}, {'NombreProducto': 'Clairol Root Touch-Up Nice N Easy Permanent Color Dark Blonde 7', 'PrecioProducto': 7.99}]"
72,serum,"[{'NombreProducto': 'Beauticontrol Cell Block C Face &amp; Neck Serum', 'PrecioProducto': nan}, {'NombreProducto': 'GlyMed Plus GlyMed Plus Cell Science Cell Protection Serum', 'PrecioProducto': 59.8}, {'NombreProducto': 'Nutraceutics Serum C (Topical - 10% L-Ascorbic Aci', 'PrecioProducto': nan}, {'NombreProducto': 'AktivOxigen Serum', 'PrecioProducto': nan}, {'NombreProducto': 'AURA CACIA FACE OIL SERUM,OG2,ARGAN, 1 FZ', 'PrecioProducto': 29.89}]"
73,eau,"[{'NombreProducto': 'HC LOTION 1% O-T-C ***FOU Size: 4 OZ [Health and Beauty]', 'PrecioProducto': nan}, {'NombreProducto': 'Color Me Beautiful Mint Color Adjuster 1 Fl Oz', 'PrecioProducto': nan}, {'NombreProducto': 'Beauticontrol Cell Block C Face &amp; Neck Serum', 'PrecioProducto': nan}, {'NombreProducto': 'Adolfo Dominguez - ADOLFO DOMINGUEZ ALEGRIA MEN EAU DE TOILETTE 50ML VAPO,', 'PrecioProducto': nan}, {'NombreProducto': 'Wave Nouveau Moisturizing Finishing Lotion 8.5oz (2 Pack)', 'PrecioProducto': 13.5}]"
74,green,"[{'NombreProducto': 'Spa Sister Terry Bath Pillow with Embroidered Dots - Green', 'PrecioProducto': nan}, {'NombreProducto': 'Coochy 8oz Green Tea', 'PrecioProducto': nan}, {'NombreProducto': 'Evriholder 923-2 Dual Sided Wash Cloth, Green', 'PrecioProducto': nan}, {'NombreProducto': ""Women's Wallet for Smartphones - fits Blu Life One L120 (Tangerine Orange/Kiwi Green) Exposed Screen for Easy Alert Acces + NextDia Cable Wrap"", 'PrecioProducto': nan}, {'NombreProducto': 'Dove Ultimate go fresh Cool Essentials, Cucumber &amp; Green Tea Antiperspirant/Deodorant, 5.2 Ounce Twin Packs (Pack of 2)', 'PrecioProducto': nan}]"
75,liquid,"[{'NombreProducto': ""Let's Jam Styling Control Sculpting Liquid Wax 3.4oz Tube"", 'PrecioProducto': nan}, {'NombreProducto': 'Jergens Moisturizing Liquid Hand Mild, Cherry Almond, Pump - 7.5 Oz, 3 Pack', 'PrecioProducto': nan}, {'NombreProducto': 'Liquid Latex Body Paint Kit - Black Light/Fluorescent', 'PrecioProducto': 52.82}, {'NombreProducto': 'Dejavu / Lasting-fine RN Brush Pen Liquid Type 1 Glossy Black / Liquid Eye Liner', 'PrecioProducto': 25.74}, {'NombreProducto': 'Planetary Herbals Ashwaganda Liquid Herbal Extract, Lemon 2 Fl Oz (Pack of 3)', 'PrecioProducto': nan}]"
